province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Penang,2024-Q1,2024,1,139.55814330255154,75.97503631036348,35.66952572280179,16779,59,True,Northern,2,1800400,14416,1718,39431.56,1261809.92
Perak,2024-Q1,2024,1,127.59465818927669,51.954689218820334,32.377426088869335,4549,51,True,Northern,3,2569600,8294,122,22686.27,725960.64
Perlis,2024-Q1,2024,1,124.70603462272524,54.963253098164884,45.0941212121212,33,4,False,Northern,4,296800,5195,362,14209.69,454710.08
Putrajaya,2024-Q1,2024,1,87.69791514722151,33.18735696443685,28.27780617096611,9885,5,True,Central,1,120300,26882,2455,73529.35,2352939.2
Sabah,2024-Q1,2024,1,63.91280008242061,32.224049238797306,94.53936712028784,6394,26,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2024-Q1,2024,1,47.952038660871985,20.86568653881426,80.33937341487545,22256,34,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2024-Q1,2024,1,129.52203268052085,60.96674023242527,35.131242034046274,36667,106,True,Central,2,7363400,12543,909,34308.41,1097869.12
Terengganu,2024-Q1,2024,1,88.5607228413334,33.192809495811424,69.5285127334465,589,22,True,East Coast,3,1232100,7464,95,20416.01,653312.32
Johor,2024-Q2,2024,2,144.38797440093194,72.82531953721707,30.763883604174918,7571,42,True,Southern,3,4186300,8810,218,24097.67,771125.44
Kedah,2024-Q2,2024,2,104.24838280491271,43.57958586684209,24.18082872310701,3579,22,True,Northern,4,2217500,5694,233,15574.59,498386.88
Kelantan,2024-Q2,2024,2,60.06478945314516,34.739084289162726,23.89190566037736,159,8,True,East Coast,4,1888500,3764,125,10295.53,329456.96
Kuala Lumpur,2024-Q2,2024,2,123.77711607807136,58.19194441029334,40.69997503167473,150801,51,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Labuan,2024-Q2,2024,2,46.54097662434991,50.67492189792113,59.3,2,1,False,Borneo / East Malaysia,1,100800,19648,1108,53742.45,1719758.4
Malacca,2024-Q2,2024,2,95.89070719305987,31.626388135254462,65.36539505462909,3478,16,True,Southern,2,1047100,10775,629,29472.46,943118.72
Negeri Sembilan,2024-Q2,2024,2,99.27202812683518,43.5262188011008,50.96449939605422,7452,20,True,Central,2,1240100,10747,185,29395.88,940668.16
Pahang,2024-Q2,2024,2,154.12484626091862,48.51979729036765,40.509298275862065,580,17,True,East Coast,3,1668200,9978,46,27292.46,873358.72
Penang,2024-Q2,2024,2,178.86841667911045,99.95389178902164,28.030273636401535,24004,50,True,Northern,2,1800400,14416,1718,39431.56,1261809.92
Perak,2024-Q2,2024,2,100.23466060806251,45.55990597787957,67.53794293432382,5926,25,True,Northern,3,2569600,8294,122,22686.27,725960.64
Perlis,2024-Q2,2024,2,51.06170782328214,19.667490078555094,141.393,3,1,False,Northern,4,296800,5195,362,14209.69,454710.08
Putrajaya,2024-Q2,2024,2,140.2627709993811,53.56176109404115,21.058821651770714,14884,3,True,Central,1,120300,26882,2455,73529.35,2352939.2
Sabah,2024-Q2,2024,2,78.5606149002769,33.2196647945999,85.33530500733978,6131,16,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2024-Q2,2024,2,67.02267739223026,26.896823423615764,101.3304319231249,16030,24,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2024-Q2,2024,2,130.1535861551162,65.86797178396914,31.414252368877598,59948,76,True,Central,2,7363400,12543,909,34308.41,1097869.12
Terengganu,2024-Q2,2024,2,138.58719347726273,53.88027006599692,21.813596774193545,558,9,True,East Coast,3,1232100,7464,95,20416.01,653312.32
Johor,2024-Q3,2024,3,126.74695217253095,58.9972559709635,31.668467191267926,7880,38,True,Southern,3,4186300,8810,218,24097.67,771125.44
