province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Prey Veng,2024-Q2,2024,2,11.961186607680043,,48.595,3.0,1.0,False,East,1,1277867,2167.4,262,6225.53,199216.96
Pursat,2024-Q2,2024,2,9.80542523038399,17.091433551178902,165.64293442622954,61.0,1.0,False,West,4,516072,2167.4,41,6225.53,199216.96
Siem Reap,2024-Q2,2024,2,16.734333848602027,14.775167828588119,122.41125751072961,233.0,1.0,False,Northwest,1,1099825,2167.4,107,6225.53,199216.96
Takeo,2024-Q2,2024,2,41.34399434352577,29.5168869726664,53.400678571428564,28.0,1.0,False,South,1,1097243,2167.4,308,6225.53,199216.96
Tbong Khmum,2024-Q2,2024,2,24.12914357095122,4.30416103431548,276.91880000000003,5.0,1.0,False,East,4,889970,2167.4,170,6225.53,199216.96
Bantey Meanchey,2024-Q3,2024,3,19.244864727253564,22.592368995454212,67.96063157894737,19.0,1.0,False,Northwest,1,898484,2167.4,135,6225.53,199216.96
Kampong Speu,2024-Q3,2024,3,13.950684387486925,9.960465988352086,71.11433333333333,9.0,1.0,False,Southwest,4,924175,2167.4,132,6225.53,199216.96
Kampong Thom,2024-Q3,2024,3,28.550196731646157,21.906073042401562,62.68441547619045,5880.0,1.0,False,Center,3,807254,2167.4,58,6225.53,199216.96
Kandal,2024-Q3,2024,3,34.20133569959834,31.106345840787036,76.83091803278688,61.0,1.0,False,Center,2,1352198,2167.4,425,6225.53,199216.96
Mondulkiri,2024-Q3,2024,3,31.66295053830751,20.300998495198897,125.43591666666667,12.0,1.0,False,East,4,93657,2167.4,7,6225.53,199216.96
Phnom Penh,2024-Q3,2024,3,30.839012356273656,24.90414700045996,79.586080544933,16736.0,1.0,False,Capital,1,2352851,2167.4,3465,6225.53,199216.96
Preah Sihanouk,2024-Q3,2024,3,25.88416440914192,23.710920852341694,45.58276,75.0,1.0,False,South,2,234702,2167.4,121,6225.53,199216.96
Preah Vihear,2024-Q3,2024,3,25.029131368229653,21.12867591516905,159.81870588235302,68.0,1.0,False,North,3,249973,2167.4,18,6225.53,199216.96
Prey Veng,2024-Q3,2024,3,26.4733355151626,27.78403869656054,42.26242857142857,7.0,1.0,False,East,1,1277867,2167.4,262,6225.53,199216.96
Ratanakiri Province,2024-Q3,2024,3,27.86009884521638,11.49291540201036,57.57203669724771,327.0,1.0,False,Northeast,4,235852,2167.4,22,6225.53,199216.96
Siem Reap,2024-Q3,2024,3,18.134694019710537,13.315237811712276,163.69562857142859,35.0,1.0,False,Northwest,1,1099825,2167.4,107,6225.53,199216.96
Svay Rieng,2024-Q3,2024,3,15.67726856892665,6.50458233079815,68.43546153846154,52.0,1.0,False,Southeast,2,613159,2167.4,207,6225.53,199216.96
Takeo,2024-Q3,2024,3,55.86283189879366,40.61676284037564,42.66932352941176,34.0,1.0,False,South,1,1097243,2167.4,308,6225.53,199216.96
Tbong Khmum,2024-Q3,2024,3,26.78094263581232,19.13053992962081,81.9279090909091,11.0,2.0,False,East,4,889970,2167.4,170,6225.53,199216.96
Bantey Meanchey,2024-Q4,2024,4,24.64121200819828,23.672791011320236,75.72618181818183,22.0,1.0,False,Northwest,1,898484,2167.4,135,6225.53,199216.96
Kampong Cham,2024-Q4,2024,4,58.04772752337436,53.146599734645214,39.696666666666665,3.0,1.0,False,East,4,1062914,2167.4,234,6225.53,199216.96
Kampong Speu,2024-Q4,2024,4,21.332785873516993,,59.496,3.0,1.0,False,Southwest,4,924175,2167.4,132,6225.53,199216.96
Kampong Thom,2024-Q4,2024,4,28.179460725535336,24.06457010946818,58.11799335431977,5718.0,1.0,False,Center,3,807254,2167.4,58,6225.53,199216.96
Kandal,2024-Q4,2024,4,28.044595960311316,23.693738062489867,98.42661538461539,39.0,1.0,False,Center,2,1352198,2167.4,425,6225.53,199216.96
Koh Kong,2024-Q4,2024,4,26.863043884303906,23.500148723553465,45.06833333333333,3.0,1.0,False,Southwest,3,140962,2167.4,14,6225.53,199216.96
Mondulkiri,2024-Q4,2024,4,74.8173466757504,67.27944515595057,40.671777777777784,18.0,1.0,False,East,4,93657,2167.4,7,6225.53,199216.96
Phnom Penh,2024-Q4,2024,4,28.234743470081064,23.816798640276218,82.89549727942696,14519.0,1.0,False,Capital,1,2352851,2167.4,3465,6225.53,199216.96
