area,network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
capital,cellular,upload,18,False,513,331,4.22046176423649,0.984236908264076,0.26970219694938224,8.092013156998137,103.01,179.99680311890822,0.0
capital,cellular,upload,19,False,559,334,4.157081468245298,0.9433570073216637,0.22378147930559347,7.140019431936591,98.081,169.89003220035784,0.0
capital,cellular,upload,20,False,645,410,3.3998165255409285,0.8973553269443066,0.21316366296046788,7.798514234935137,104.193,179.31772093023233,0.0
capital,cellular,upload,21,False,546,361,3.624480459307598,0.8305063482169406,0.19575268449279204,7.056139505080615,100.4265,173.83040476190473,0.0
capital,cellular,upload,22,False,410,269,4.165497153696803,1.127078409482431,0.21271938595788584,7.612147285933401,97.443,178.27223170731693,0.0
capital,cellular,upload,23,False,353,243,5.649998175081209,1.6200571286574765,0.19153260645531633,8.604618133381697,100.322,179.54288385269138,0.0
capital,cellular,upload,0,True,118,77,3.913439006733727,0.9037887170315209,0.26876909672922056,7.345975423474614,99.7935,163.39681355932197,0.0
capital,cellular,upload,1,True,79,67,3.9864492840838133,1.3940665063421984,0.3633431115047197,8.171143702381917,95.448,169.0855316455696,0.0
capital,cellular,upload,2,True,98,72,7.169313712746285,2.087217772962383,0.5982272659346272,10.592607107279363,98.35849999999999,187.88470408163255,0.0
capital,cellular,upload,3,True,84,48,3.970172940537812,1.1769861233590888,0.11349526754725853,7.902790144612989,105.6385,189.02626190476192,0.0
capital,cellular,upload,4,True,35,26,8.630048863957487,2.731527405156342,0.5269517587586564,10.291346821461588,120.825,186.33039999999997,0.0
capital,cellular,upload,5,True,41,35,6.337826667126629,1.8096760097634044,0.4786317539192049,9.940121512239017,86.874,117.66839024390242,0.0
capital,cellular,upload,6,True,69,56,6.085470495719275,3.5845311062320055,1.2936290243972297,9.276576757764213,92.47,148.5741449275362,0.0
capital,cellular,upload,7,True,102,86,5.3996658086723786,1.636602855881203,0.2863294317514018,9.488920315080462,92.25,146.8236176470588,0.0
capital,cellular,upload,8,True,142,91,4.957262610764029,1.1638417647408303,0.17267869238060912,8.889979655871668,96.84200000000001,165.80942957746487,0.0
capital,cellular,upload,9,True,168,152,6.113662761847213,0.9201139075771714,0.3049439160049331,8.742660873891712,104.674,184.34394047619048,0.0
capital,cellular,upload,10,True,169,90,4.461291042224745,1.1558295573977018,0.35204852349846333,7.737204355204206,95.123,165.27851479289936,0.0
capital,cellular,upload,11,True,189,138,3.9837192291981953,0.7471436666679248,0.24188965801171053,7.830945890434666,96.618,170.09016402116401,0.0
capital,cellular,upload,12,True,181,148,5.368795136168755,1.4397473016057127,0.4195194091681528,8.390669810571566,98.0,168.1871049723757,0.0
capital,cellular,upload,13,True,174,155,4.628611463445596,1.1289705049402554,0.2880358189630644,7.930653656821445,103.314,185.83633908045968,0.0
capital,cellular,upload,14,True,144,118,4.35147675371932,0.9334953274049593,0.2695110031174793,7.66236300985398,97.081,173.2140555555556,0.0
capital,cellular,upload,15,True,163,136,4.402555522701508,1.3386302972430497,0.3949492605881767,7.968291228844531,92.195,151.0503312883436,0.0
capital,cellular,upload,16,True,156,139,4.364057660035453,1.5163756631643586,0.5703773776750425,8.791633936502173,93.5205,160.96329487179466,0.0
capital,cellular,upload,17,True,158,129,4.785441837568934,1.413299301677564,0.3868762536090815,8.598017219767069,98.422,171.01215189873417,0.0
capital,cellular,upload,18,True,167,131,3.3773247491103424,0.7676331590331082,0.24201648294113204,6.995150025195885,104.551,176.09450299401195,0.0
capital,cellular,upload,19,True,165,121,3.052858388593823,0.8249862235838638,0.12700974958171657,6.421333675465848,102.834,192.95454545454552,0.0
capital,cellular,upload,20,True,201,138,5.101204797592205,0.9946084150964377,0.14778740770761706,9.247730031012333,102.886,182.65843781094523,0.0
capital,cellular,upload,21,True,200,188,3.41895309572191,0.6320820157498362,0.1928308830931612,6.980142851131108,115.96000000000001,195.832265,0.0
capital,cellular,upload,22,True,134,105,6.02508551889338,1.6949882426491538,0.3152652704002071,8.926435775885928,98.56,174.83944029850744,0.0
capital,cellular,upload,23,True,145,84,5.4487037161104785,0.9446896635169452,0.25082341112034495,8.79475865767276,99.541,187.31201379310343,0.0
rest,broadband,download,0,False,248,91,28.660207833963447,8.448171312996633,3.91003383864821,34.54377247552339,80.19999999999999,101.06843951612906,0.06716199761823566
rest,broadband,download,1,False,177,74,32.9281289006398,12.997286432824064,4.240400877494336,33.48415878430102,80.0,102.7743276836158,0.06999794331017503
rest,broadband,download,2,False,130,68,18.261715853022693,7.605099700513467,3.557306679038962,22.46774510277991,77.61250000000001,144.62456153846153,0.0667051794155078
