province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
West Sumatra,2024-Q1,2024,1,18.822752242611646,11.488678976629027,38.825746449886715,97263,9,True,Sumatra,3,5914300,3165.0,140,9533.0,305056.0
Yogyakarta,2024-Q1,2024,1,21.504830940576053,13.081157777095738,32.12907793382588,345255,32,True,Java,4,3781500,2812.0,1193,8470.0,271040.0
Aceh,2024-Q2,2024,2,16.084079205036907,7.97428890447993,37.46543301914092,83014,6,True,Sumatra,4,5626000,2423.0,99,7298.0,233536.0
Bali,2024-Q2,2024,2,26.975730332634768,18.18637223948081,39.68684903758836,199574,15,True,Lesser Sunda Islands,3,4461300,3521.0,799,10605.0,339360.0
Bangka Belitung,2024-Q2,2024,2,19.46614938677835,14.539050417301272,47.84618913840083,10645,3,True,Sumatra,2,1550800,4077.0,93,12280.0,392960.0
Banten,2024-Q2,2024,2,22.062151781340518,14.368917872601953,17.15068694294267,479897,23,True,Java,2,12537400,3859.0,1340,11623.0,371936.0
Bengkulu,2024-Q2,2024,2,19.030267235809976,10.517429283885452,32.80364318584822,47394,2,True,Sumatra,4,2138000,2736.0,106,8241.0,263712.0
Central Java,2024-Q2,2024,2,15.123987676145326,10.676648587356413,28.987478347989597,1882920,70,True,Java,4,38233900,2703.0,1113,8141.0,260512.0
Central Kalimantan,2024-Q2,2024,2,16.922611336858644,14.521542328316094,57.638948829898666,5727,4,True,Kalimantan,1,2845000,4397.0,19,13243.0,423776.0
Central Sulawesi,2024-Q2,2024,2,14.32437576507185,7.4970652801865825,68.76629795041046,46105,5,True,Sulawesi,1,3156100,5712.0,51,16907.0,541024.0
East Java,2024-Q2,2024,2,16.925587588627756,11.51227801643455,32.12051005566976,2712385,95,True,Java,2,42089300,4196.0,876,12638.0,404416.0
East Kalimantan,2024-Q2,2024,2,19.790889468090615,9.756660787373612,42.58006479734082,175501,7,True,Kalimantan,1,4267600,12757.0,34,38423.0,1229536.0
East Nusa Tenggara,2024-Q2,2024,2,15.91676591895215,7.557456778777435,64.74962715406288,33046,2,True,Lesser Sunda Islands,4,5742600,1438.0,124,4331.0,138592.0
Gorontalo,2024-Q2,2024,2,11.981400556890621,7.021142223022174,89.62053765060229,3323,2,True,Sulawesi,4,1242200,2598.0,103,7825.0,250400.0
Jakarta,2024-Q2,2024,2,27.726548494391057,20.14634651496781,25.43551903257523,3094111,118,True,Java,1,10678000,19199.0,16141,57826.0,1850432.0
Jambi,2024-Q2,2024,2,19.84779286106032,14.90981420083037,66.43007994052233,42390,4,True,Sumatra,1,3768500,4556.0,77,13723.0,439136.0
Lampung,2024-Q2,2024,2,18.56473221703596,13.299617716202462,29.36046968872269,198508,8,True,Sumatra,3,9522900,2862.0,284,8620.0,275840.0
Maluku,2024-Q2,2024,2,13.346718425290184,5.511351936977242,95.320506175988,27488,2,True,Maluku Islands,4,1970600,1822.0,43,5488.0,175616.0
North Kalimantan,2024-Q2,2024,2,17.036486900482224,7.821986324310324,91.31161891315904,18784,3,True,Kalimantan,1,749400,10838.0,11,32643.0,1044576.0
North Maluku,2024-Q2,2024,2,15.424530965764989,7.422592271886384,89.46116899959993,17519,1,True,Maluku Islands,3,1373800,2817.0,44,8485.0,271520.0
North Sulawesi,2024-Q2,2024,2,10.896556886925605,4.917370856098507,86.8981471609038,92833,6,True,Sulawesi,2,2721400,3777.0,188,11376.0,364032.0
North Sumatra,2024-Q2,2024,2,19.955531838949867,12.099354441690355,44.76805242302487,458370,32,True,Sumatra,2,15785800,4023.0,218,12117.0,387744.0
Papua,2024-Q2,2024,2,15.331149034392507,8.11364155963347,124.21801751166156,26188,4,True,Western New Guinea,2,4600500,3776.0,15,11373.0,363936.0
Riau,2024-Q2,2024,2,13.682073635672301,8.356666255425527,44.85813561956505,173161,14,True,Sumatra,1,6811200,9075.0,76,27334.0,874688.0
Riau Islands,2024-Q2,2024,2,23.398290816311686,15.516157641544538,47.30272064163264,133959,12,True,Sumatra,1,2213500,9094.0,271,27390.0,876480.0
South Kalimantan,2024-Q2,2024,2,21.996734796524994,11.626903928237539,37.44078838132927,230806,6,True,Kalimantan,3,4323300,3265.0,116,9834.0,314688.0
South Sulawesi,2024-Q2,2024,2,19.54869915970174,12.090335012402983,52.27792921582473,274687,17,True,Sulawesi,2,9563100,4169.0,211,12557.0,401824.0
South Sumatra,2024-Q2,2024,2,20.949071504728014,12.7779355210979,36.85092556149741,215171,9,True,Sumatra,2,8928500,4018.0,103,12102.0,387264.0
Southeast Sulawesi,2024-Q2,2024,2,18.028334514527344,8.449304489987416,53.86106809037452,6469,4,True,Sulawesi,3,2836700,3655.0,78,11009.0,352288.0
West Java,2024-Q2,2024,2,20.06977571255755,14.58470959617367,23.308729127273352,2622239,81,True,Java,3,50759000,3166.0,1370,9536.0,305152.0
West Kalimantan,2024-Q2,2024,2,22.696399505265898,12.165392061849595,35.00107965567475,155868,9,True,Kalimantan,3,5766000,2955.0,39,8900.0,284800.0
West Nusa Tenggara,2024-Q2,2024,2,11.446678070212256,6.89800305519577,49.011335181603165,116398,12,True,Lesser Sunda Islands,4,5731100,1817.0,292,5473.0,175136.0
West Papua,2024-Q2,2024,2,13.03922372122357,4.1653485832945325,109.44710113720832,36353,1,True,Western New Guinea,1,1224000,5139.0,12,17204.0,550528.0
West Sulawesi,2024-Q2,2024,2,18.784939652447996,15.823297063502428,28.67533965021458,21224,2,True,Sulawesi,4,1525300,2449.0,92,7376.0,236032.0
West Sumatra,2024-Q2,2024,2,19.90959256334099,12.054360956525253,34.86265835370785,92079,6,True,Sumatra,3,5914300,3165.0,140,9533.0,305056.0
Yogyakarta,2024-Q2,2024,2,21.262047712907442,13.510506858001236,29.230990679868444,387456,17,True,Java,4,3781500,2812.0,1193,8470.0,271040.0
Aceh,2024-Q3,2024,3,16.82547060119603,7.873598209821686,34.02484828661389,65454,6,True,Sumatra,4,5626000,2423.0,99,7298.0,233536.0
Bali,2024-Q3,2024,3,28.06242960315073,19.012023692557154,39.14059319623534,204796,15,True,Lesser Sunda Islands,3,4461300,3521.0,799,10605.0,339360.0
Bangka Belitung,2024-Q3,2024,3,16.83004901561008,14.086502899758756,51.74083599559347,7272,3,True,Sumatra,2,1550800,4077.0,93,12280.0,392960.0
Banten,2024-Q3,2024,3,22.007585399453596,16.968761236435128,17.88253570103183,431361,16,True,Java,2,12537400,3859.0,1340,11623.0,371936.0
Bengkulu,2024-Q3,2024,3,20.238788096582187,11.223802710082607,32.03461523976904,31878,2,True,Sumatra,4,2138000,2736.0,106,8241.0,263712.0
Central Java,2024-Q3,2024,3,16.15958572067095,11.27895805099847,29.9939239553218,1428180,49,True,Java,4,38233900,2703.0,1113,8141.0,260512.0
Central Kalimantan,2024-Q3,2024,3,25.213719359433547,15.961303209139697,44.77910777078363,9219,2,True,Kalimantan,1,2845000,4397.0,19,13243.0,423776.0
Central Sulawesi,2024-Q3,2024,3,14.581459687515345,7.123583442223198,64.72923167235916,32837,4,True,Sulawesi,1,3156100,5712.0,51,16907.0,541024.0
East Java,2024-Q3,2024,3,18.167820800623065,12.590606219610548,33.76913051221177,2213183,65,True,Java,2,42089300,4196.0,876,12638.0,404416.0
East Kalimantan,2024-Q3,2024,3,20.521722984633882,10.968667443288329,44.41884697786387,147609,6,True,Kalimantan,1,4267600,12757.0,34,38423.0,1229536.0
East Nusa Tenggara,2024-Q3,2024,3,16.003901545568354,7.663678746435806,63.78699343335102,20887,4,True,Lesser Sunda Islands,4,5742600,1438.0,124,4331.0,138592.0
Gorontalo,2024-Q3,2024,3,13.606555290450896,7.696786658731276,95.47622722323055,2760,1,True,Sulawesi,4,1242200,2598.0,103,7825.0,250400.0
Jakarta,2024-Q3,2024,3,27.86782545561975,20.63594958174446,26.453825616911708,3323495,95,True,Java,1,10678000,19199.0,16141,57826.0,1850432.0
Jambi,2024-Q3,2024,3,22.070741708481783,18.546682402340803,45.21845486153035,41447,4,True,Sumatra,1,3768500,4556.0,77,13723.0,439136.0
Lampung,2024-Q3,2024,3,20.412550767470194,14.952762285600238,29.444369646996783,151133,7,True,Sumatra,3,9522900,2862.0,284,8620.0,275840.0
Maluku,2024-Q3,2024,3,13.981523913819625,8.765539144275024,90.80368845506165,32294,2,True,Maluku Islands,4,1970600,1822.0,43,5488.0,175616.0
North Kalimantan,2024-Q3,2024,3,17.475355177488833,8.297494512467363,84.82164562752747,15097,2,True,Kalimantan,1,749400,10838.0,11,32643.0,1044576.0
North Maluku,2024-Q3,2024,3,16.79124967670428,7.1931636890959805,98.80286219354868,11633,1,True,Maluku Islands,3,1373800,2817.0,44,8485.0,271520.0
North Sulawesi,2024-Q3,2024,3,11.008200994727805,4.897879340506089,83.49825017754152,70465,3,True,Sulawesi,2,2721400,3777.0,188,11376.0,364032.0
North Sumatra,2024-Q3,2024,3,22.422503401132925,13.821911115960411,37.670856159690715,362240,18,True,Sumatra,2,15785800,4023.0,218,12117.0,387744.0
Papua,2024-Q3,2024,3,17.392948238802866,9.483601560869191,125.04962197869746,19552,5,True,Western New Guinea,2,4600500,3776.0,15,11373.0,363936.0
Riau,2024-Q3,2024,3,15.54064780838883,10.420976107543405,37.7879239279602,141430,13,True,Sumatra,1,6811200,9075.0,76,27334.0,874688.0
Riau Islands,2024-Q3,2024,3,23.93848327646173,15.651506288204237,32.242909162618524,104038,9,True,Sumatra,1,2213500,9094.0,271,27390.0,876480.0
South Kalimantan,2024-Q3,2024,3,23.5695475623087,12.926988745365001,37.319190577654155,174243,6,True,Kalimantan,3,4323300,3265.0,116,9834.0,314688.0
South Sulawesi,2024-Q3,2024,3,20.045281102038096,12.900398437373992,51.023933233750924,245892,16,True,Sulawesi,2,9563100,4169.0,211,12557.0,401824.0
South Sumatra,2024-Q3,2024,3,21.760877729765948,13.054610161353988,37.14690681814791,199863,9,True,Sumatra,2,8928500,4018.0,103,12102.0,387264.0
Southeast Sulawesi,2024-Q3,2024,3,15.52995387327251,7.8506283796533545,86.8080041821561,2158,1,True,Sulawesi,3,2836700,3655.0,78,11009.0,352288.0
West Java,2024-Q3,2024,3,20.884735481013482,15.59813437421426,24.799644901854457,2213278,49,True,Java,3,50759000,3166.0,1370,9536.0,305152.0
West Kalimantan,2024-Q3,2024,3,23.650119236091744,13.275484798119942,32.178774163879226,134922,8,True,Kalimantan,3,5766000,2955.0,39,8900.0,284800.0
West Nusa Tenggara,2024-Q3,2024,3,11.496028752811917,6.594816716609245,46.43178850252262,92015,10,True,Lesser Sunda Islands,4,5731100,1817.0,292,5473.0,175136.0
West Papua,2024-Q3,2024,3,14.400477262212746,4.281354353979654,117.2452256652073,23786,2,True,Western New Guinea,1,1224000,5139.0,12,17204.0,550528.0
West Sulawesi,2024-Q3,2024,3,18.590843917844612,15.076017264368698,29.44735138620237,31042,2,True,Sulawesi,4,1525300,2449.0,92,7376.0,236032.0
West Sumatra,2024-Q3,2024,3,18.754650391731513,10.16028389662484,35.00514662128916,75279,5,True,Sumatra,3,5914300,3165.0,140,9533.0,305056.0
Yogyakarta,2024-Q3,2024,3,21.762456018879828,13.54069811498837,29.767710540359673,380790,10,True,Java,4,3781500,2812.0,1193,8470.0,271040.0
Aceh,2024-Q4,2024,4,16.207510029798314,6.985913006054705,34.91474241200462,55741,4,True,Sumatra,4,5626000,2423.0,99,7298.0,233536.0
Bali,2024-Q4,2024,4,28.03256079037197,18.266989287631457,41.219993843665726,169596,15,True,Lesser Sunda Islands,3,4461300,3521.0,799,10605.0,339360.0
Bangka Belitung,2024-Q4,2024,4,22.72947382840034,21.183863471428744,92.17083551804643,5569,1,True,Sumatra,2,1550800,4077.0,93,12280.0,392960.0
Banten,2024-Q4,2024,4,21.522832017200297,17.841246516418718,23.66401753978498,430914,19,True,Java,2,12537400,3859.0,1340,11623.0,371936.0
Bengkulu,2024-Q4,2024,4,19.67893883308996,9.516270646567381,32.73854739544204,15988,2,True,Sumatra,4,2138000,2736.0,106,8241.0,263712.0
Central Java,2024-Q4,2024,4,16.618648940915232,11.577100898796527,31.595231811980607,1403853,57,True,Java,4,38233900,2703.0,1113,8141.0,260512.0
Central Kalimantan,2024-Q4,2024,4,20.119011234760983,16.445403554487267,48.129489066442396,4767,3,True,Kalimantan,1,2845000,4397.0,19,13243.0,423776.0
Central Sulawesi,2024-Q4,2024,4,13.607938642935903,6.977126846613258,71.2946629575402,30791,3,True,Sulawesi,1,3156100,5712.0,51,16907.0,541024.0
East Java,2024-Q4,2024,4,17.983067377822373,12.546735991050928,34.92883353715095,2085635,64,True,Java,2,42089300,4196.0,876,12638.0,404416.0
East Kalimantan,2024-Q4,2024,4,20.458407107946318,10.663641809090633,43.09444594057306,130866,7,True,Kalimantan,1,4267600,12757.0,34,38423.0,1229536.0
East Nusa Tenggara,2024-Q4,2024,4,17.69278985328046,8.08899242533158,59.110073059657765,15399,4,True,Lesser Sunda Islands,4,5742600,1438.0,124,4331.0,138592.0
Gorontalo,2024-Q4,2024,4,13.341807269401826,6.389350100661842,80.05882117852973,6859,1,True,Sulawesi,4,1242200,2598.0,103,7825.0,250400.0
Jakarta,2024-Q4,2024,4,29.261874901986097,22.144556246927465,27.957918760519544,3866413,97,True,Java,1,10678000,19199.0,16141,57826.0,1850432.0
Jambi,2024-Q4,2024,4,21.672671640903935,14.370076044908657,45.93634718954246,49767,3,True,Sumatra,1,3768500,4556.0,77,13723.0,439136.0
Lampung,2024-Q4,2024,4,18.431876798925657,11.626102671561405,29.34029776192014,114191,9,True,Sumatra,3,9522900,2862.0,284,8620.0,275840.0
Maluku,2024-Q4,2024,4,13.008807539188538,8.885891145600205,76.60114847443037,37405,2,True,Maluku Islands,4,1970600,1822.0,43,5488.0,175616.0
North Kalimantan,2024-Q4,2024,4,19.930115079642377,10.553139431843373,72.92507750092992,13457,3,True,Kalimantan,1,749400,10838.0,11,32643.0,1044576.0
North Maluku,2024-Q4,2024,4,18.045789810535783,7.642224753815144,98.22300292695355,7869,1,True,Maluku Islands,3,1373800,2817.0,44,8485.0,271520.0
North Sulawesi,2024-Q4,2024,4,12.351585958822017,5.925449557470383,83.74459348080488,52152,2,True,Sulawesi,2,2721400,3777.0,188,11376.0,364032.0
North Sumatra,2024-Q4,2024,4,22.08461200287292,12.786289616700927,36.97870800428925,312694,19,True,Sumatra,2,15785800,4023.0,218,12117.0,387744.0
Papua,2024-Q4,2024,4,16.53378805480762,8.904144612651532,118.5276344664121,17322,3,True,Western New Guinea,2,4600500,3776.0,15,11373.0,363936.0
Riau,2024-Q4,2024,4,14.510963522023006,9.319576404423717,34.811087778612524,119870,15,True,Sumatra,1,6811200,9075.0,76,27334.0,874688.0
Riau Islands,2024-Q4,2024,4,25.905040997733863,18.232023919499735,28.7694311981805,83171,10,True,Sumatra,1,2213500,9094.0,271,27390.0,876480.0
South Kalimantan,2024-Q4,2024,4,21.99238402176465,10.353483709176176,37.87228113846122,140761,7,True,Kalimantan,3,4323300,3265.0,116,9834.0,314688.0
South Sulawesi,2024-Q4,2024,4,19.5800351930331,11.733560514704875,46.053304125921635,191419,13,True,Sulawesi,2,9563100,4169.0,211,12557.0,401824.0
South Sumatra,2024-Q4,2024,4,23.23857719915943,15.702106977386563,33.5652780583186,164290,12,True,Sumatra,2,8928500,4018.0,103,12102.0,387264.0
Southeast Sulawesi,2024-Q4,2024,4,15.943683352165863,6.772863944777561,60.87795747508294,7531,1,True,Sulawesi,3,2836700,3655.0,78,11009.0,352288.0
West Java,2024-Q4,2024,4,21.402639433704994,16.179298471842646,26.0867881042207,1957151,49,True,Java,3,50759000,3166.0,1370,9536.0,305152.0
West Kalimantan,2024-Q4,2024,4,23.757678451133746,12.241753956667743,32.20471278346242,91832,7,True,Kalimantan,3,5766000,2955.0,39,8900.0,284800.0
West Nusa Tenggara,2024-Q4,2024,4,12.867112608247584,8.052319474290371,42.76783761026999,74760,11,True,Lesser Sunda Islands,4,5731100,1817.0,292,5473.0,175136.0
West Papua,2024-Q4,2024,4,14.051813127228538,5.642561018218546,120.80959624866027,9339,2,True,Western New Guinea,1,1224000,5139.0,12,17204.0,550528.0
West Sulawesi,2024-Q4,2024,4,56.67606764341508,16.917180603416686,20.028142857142857,7,1,False,Sulawesi,4,1525300,2449.0,92,7376.0,236032.0
West Sumatra,2024-Q4,2024,4,18.126096553833012,9.422461905575378,33.53773031861068,71234,4,True,Sumatra,3,5914300,3165.0,140,9533.0,305056.0
Yogyakarta,2024-Q4,2024,4,21.485246547224396,13.613351506034839,31.028420803805542,306824,9,True,Java,4,3781500,2812.0,1193,8470.0,271040.0
Aceh,2025-Q1,2025,1,18.371443413897588,8.578620494358361,30.51511498661243,96774,6,True,Sumatra,4,5626000,2423.0,99,7298.0,233536.0
Bali,2025-Q1,2025,1,31.336881062091987,18.673614698437174,40.8377621942626,156240,12,True,Lesser Sunda Islands,3,4461300,3521.0,799,10605.0,339360.0
Bangka Belitung,2025-Q1,2025,1,62.55184714548728,59.429673244525304,20.842012758201715,3293,2,True,Sumatra,2,1550800,4077.0,93,12280.0,392960.0
Banten,2025-Q1,2025,1,25.48340895795605,18.886098384130925,22.016660385171242,546265,16,True,Java,2,12537400,3859.0,1340,11623.0,371936.0
Bengkulu,2025-Q1,2025,1,18.983831795753648,8.823811645678393,32.221348038658384,8798,1,True,Sumatra,4,2138000,2736.0,106,8241.0,263712.0
Central Java,2025-Q1,2025,1,18.451899575189294,12.070601754448775,28.009509347747873,1690134,58,True,Java,4,38233900,2703.0,1113,8141.0,260512.0
Central Kalimantan,2025-Q1,2025,1,23.647698846055917,11.374643087820708,35.28382603975591,26733,4,True,Kalimantan,1,2845000,4397.0,19,13243.0,423776.0
Central Sulawesi,2025-Q1,2025,1,17.242627755506675,7.8177478621479635,55.67129678310792,28249,1,True,Sulawesi,1,3156100,5712.0,51,16907.0,541024.0
East Java,2025-Q1,2025,1,19.01804670443843,13.363796659660462,31.470268925739973,2767973,60,True,Java,2,42089300,4196.0,876,12638.0,404416.0
East Kalimantan,2025-Q1,2025,1,23.164171270111847,12.41226274550968,38.81715188799519,187513,6,True,Kalimantan,1,4267600,12757.0,34,38423.0,1229536.0
East Nusa Tenggara,2025-Q1,2025,1,15.927319853156137,7.75598229806595,56.698246017991366,24282,4,True,Lesser Sunda Islands,4,5742600,1438.0,124,4331.0,138592.0
Gorontalo,2025-Q1,2025,1,17.156067764544645,8.686681214731793,79.64121452540763,4172,1,True,Sulawesi,4,1242200,2598.0,103,7825.0,250400.0
Jakarta,2025-Q1,2025,1,33.10956152947083,27.217497555404382,26.661307676358145,6234579,76,True,Java,1,10678000,19199.0,16141,57826.0,1850432.0
Jambi,2025-Q1,2025,1,20.122166990402896,15.17610790786111,42.24675120336099,35954,5,True,Sumatra,1,3768500,4556.0,77,13723.0,439136.0
Lampung,2025-Q1,2025,1,21.21765535286108,13.786398926728408,27.393414760646074,170358,9,True,Sumatra,3,9522900,2862.0,284,8620.0,275840.0
Maluku,2025-Q1,2025,1,14.757848230312947,10.530309954702815,58.97917785630128,52688,2,True,Maluku Islands,4,1970600,1822.0,43,5488.0,175616.0
North Kalimantan,2025-Q1,2025,1,17.521547616235896,8.378724100901778,82.36213765580572,18334,3,True,Kalimantan,1,749400,10838.0,11,32643.0,1044576.0
North Maluku,2025-Q1,2025,1,18.40395562943509,6.9590286388554325,72.9661322308134,13976,1,True,Maluku Islands,3,1373800,2817.0,44,8485.0,271520.0
North Sulawesi,2025-Q1,2025,1,12.677596564437838,6.6331102578340975,81.15316949445635,92610,2,True,Sulawesi,2,2721400,3777.0,188,11376.0,364032.0
North Sumatra,2025-Q1,2025,1,25.45306437669067,15.873518095863666,33.02290154022788,416595,17,True,Sumatra,2,15785800,4023.0,218,12117.0,387744.0
Papua,2025-Q1,2025,1,16.958732299791734,9.454735561644524,120.56975285989358,17683,4,True,Western New Guinea,2,4600500,3776.0,15,11373.0,363936.0
Riau,2025-Q1,2025,1,20.564517643626004,12.417076244505392,32.17452112746834,139390,14,True,Sumatra,1,6811200,9075.0,76,27334.0,874688.0
Riau Islands,2025-Q1,2025,1,28.31262917163997,20.889168605640545,22.61429027538502,115578,9,True,Sumatra,1,2213500,9094.0,271,27390.0,876480.0
South Kalimantan,2025-Q1,2025,1,22.557565370033792,10.25974887505046,34.02792982355208,191329,9,True,Kalimantan,3,4323300,3265.0,116,9834.0,314688.0
South Sulawesi,2025-Q1,2025,1,23.248816424327405,13.083821743960131,44.81926235869996,278242,9,True,Sulawesi,2,9563100,4169.0,211,12557.0,401824.0
South Sumatra,2025-Q1,2025,1,26.26394739737394,18.642524035715628,28.335296318717752,173541,7,True,Sumatra,2,8928500,4018.0,103,12102.0,387264.0
Southeast Sulawesi,2025-Q1,2025,1,21.11060902180574,8.051539917019463,42.410581764653415,11213,1,True,Sulawesi,3,2836700,3655.0,78,11009.0,352288.0
West Java,2025-Q1,2025,1,26.615358610506544,19.436042953460085,22.314016017108127,2995815,49,True,Java,3,50759000,3166.0,1370,9536.0,305152.0
West Kalimantan,2025-Q1,2025,1,23.189433761498698,12.059509898983402,28.244983934408086,108368,6,True,Kalimantan,3,5766000,2955.0,39,8900.0,284800.0
West Nusa Tenggara,2025-Q1,2025,1,12.788886704812182,8.815277642918627,38.227722744880936,110326,9,True,Lesser Sunda Islands,4,5731100,1817.0,292,5473.0,175136.0
West Papua,2025-Q1,2025,1,14.414852652087502,5.434775192191364,113.14896458277424,3727,2,True,Western New Guinea,1,1224000,5139.0,12,17204.0,550528.0
West Sumatra,2025-Q1,2025,1,18.09104349850788,9.464011949957126,30.936555295997774,98958,4,True,Sumatra,3,5914300,3165.0,140,9533.0,305056.0
Yogyakarta,2025-Q1,2025,1,22.949372163956387,14.442247805284111,28.236466473769827,541392,11,True,Java,4,3781500,2812.0,1193,8470.0,271040.0
Aceh,2025-Q2,2025,2,21.59168073487007,11.764131711613345,34.50185832929602,43373,10,True,Sumatra,4,5626000,2423.0,99,7298.0,233536.0
Bali,2025-Q2,2025,2,33.36322175910491,22.886625399356678,39.242415644418074,149457,27,True,Lesser Sunda Islands,3,4461300,3521.0,799,10605.0,339360.0
Bangka Belitung,2025-Q2,2025,2,20.054543615062887,11.561223728776215,22.17364851485149,606,1,True,Sumatra,2,1550800,4077.0,93,12280.0,392960.0
Banten,2025-Q2,2025,2,29.375887595031273,21.911412108294886,23.33515320367823,398681,33,True,Java,2,12537400,3859.0,1340,11623.0,371936.0
Bengkulu,2025-Q2,2025,2,19.044552525973394,8.254218342542634,32.2884811563915,14361,3,True,Sumatra,4,2138000,2736.0,106,8241.0,263712.0
Central Java,2025-Q2,2025,2,19.81014165119445,12.742936846625565,29.07514785667952,1024432,134,True,Java,4,38233900,2703.0,1113,8141.0,260512.0
Central Kalimantan,2025-Q2,2025,2,24.378763570010623,14.33701755600764,36.71744762258545,2692,5,True,Kalimantan,1,2845000,4397.0,19,13243.0,423776.0
Central Sulawesi,2025-Q2,2025,2,18.39984067755982,8.333002717567828,56.31652563655392,5737,4,True,Sulawesi,1,3156100,5712.0,51,16907.0,541024.0
East Java,2025-Q2,2025,2,20.37828681249091,14.090846970042627,32.24025239654121,1533534,170,True,Java,2,42089300,4196.0,876,12638.0,404416.0
East Kalimantan,2025-Q2,2025,2,22.778929221333186,12.596183739072298,38.31263413761476,109086,13,True,Kalimantan,1,4267600,12757.0,34,38423.0,1229536.0
East Nusa Tenggara,2025-Q2,2025,2,16.429863150202888,8.352809222497363,51.079024485253214,5399,3,True,Lesser Sunda Islands,4,5742600,1438.0,124,4331.0,138592.0
Gorontalo,2025-Q2,2025,2,20.25737994032175,10.6862407909711,69.697734186747,1329,4,True,Sulawesi,4,1242200,2598.0,103,7825.0,250400.0
Jakarta,2025-Q2,2025,2,29.84481275068908,23.02188021111196,27.73423843497504,4029745,82,True,Java,1,10678000,19199.0,16141,57826.0,1850432.0
Jambi,2025-Q2,2025,2,17.188400890190387,13.173306275762327,58.3493157377049,9155,11,True,Sumatra,1,3768500,4556.0,77,13723.0,439136.0
Lampung,2025-Q2,2025,2,21.366628967380972,12.820239651537257,27.33936520890749,75891,17,True,Sumatra,3,9522900,2862.0,284,8620.0,275840.0
Maluku,2025-Q2,2025,2,13.269890781621463,7.845720450216408,69.00645622525305,15924,4,True,Maluku Islands,4,1970600,1822.0,43,5488.0,175616.0
North Kalimantan,2025-Q2,2025,2,21.43842205528295,10.984335036659116,71.66438808257458,11099,3,True,Kalimantan,1,749400,10838.0,11,32643.0,1044576.0
North Maluku,2025-Q2,2025,2,24.68380743217832,10.190995353408471,92.38259646844959,3852,4,True,Maluku Islands,3,1373800,2817.0,44,8485.0,271520.0
North Sulawesi,2025-Q2,2025,2,13.011256047998845,6.226779996640222,81.86601180537541,57882,10,True,Sulawesi,2,2721400,3777.0,188,11376.0,364032.0
North Sumatra,2025-Q2,2025,2,25.721869176870722,15.196992373847491,36.168497904874556,163345,32,True,Sumatra,2,15785800,4023.0,218,12117.0,387744.0
Papua,2025-Q2,2025,2,17.85418572491515,9.367544052894626,110.66037766143091,14338,4,True,Western New Guinea,2,4600500,3776.0,15,11373.0,363936.0
Riau,2025-Q2,2025,2,19.955927377637078,14.879586595156416,33.80159910107962,81932,31,True,Sumatra,1,6811200,9075.0,76,27334.0,874688.0
Riau Islands,2025-Q2,2025,2,30.080497744740903,21.570018175033894,26.71189705982797,58611,13,True,Sumatra,1,2213500,9094.0,271,27390.0,876480.0
South Kalimantan,2025-Q2,2025,2,22.20636227147219,11.537503156348244,36.56201738678771,73197,9,True,Kalimantan,3,4323300,3265.0,116,9834.0,314688.0
South Sulawesi,2025-Q2,2025,2,23.08210311541312,13.749446348612567,50.44380968268862,143385,15,True,Sulawesi,2,9563100,4169.0,211,12557.0,401824.0
South Sumatra,2025-Q2,2025,2,26.204552039695656,17.744523343824135,33.888395226247766,88079,7,True,Sumatra,2,8928500,4018.0,103,12102.0,387264.0
Southeast Sulawesi,2025-Q2,2025,2,19.162156160914073,8.60773524151379,48.2117045277127,2567,2,True,Sulawesi,3,2836700,3655.0,78,11009.0,352288.0
West Java,2025-Q2,2025,2,25.595707247383636,18.705520874463428,23.759967950817305,1811541,157,True,Java,3,50759000,3166.0,1370,9536.0,305152.0
West Kalimantan,2025-Q2,2025,2,24.961570825131947,13.155224780680356,31.2866371263239,49964,11,True,Kalimantan,3,5766000,2955.0,39,8900.0,284800.0
West Nusa Tenggara,2025-Q2,2025,2,15.000961060509928,11.43027023593321,37.396201511903456,35473,12,True,Lesser Sunda Islands,4,5731100,1817.0,292,5473.0,175136.0
West Papua,2025-Q2,2025,2,11.1612139208246,5.870612207254647,169.26356589147284,130,2,True,Western New Guinea,1,1224000,5139.0,12,17204.0,550528.0
West Sumatra,2025-Q2,2025,2,19.736364791954717,10.905294986313594,30.879069905151187,38187,8,True,Sumatra,3,5914300,3165.0,140,9533.0,305056.0
Yogyakarta,2025-Q2,2025,2,23.323018131998182,14.832290019795408,31.189068749049024,335382,23,True,Java,4,3781500,2812.0,1193,8470.0,271040.0
Aceh,2025-Q3,2025,3,25.936908853118123,14.921079287105886,34.49518996165916,20095,7,True,Sumatra,4,5626000,2423.0,99,7298.0,233536.0
Bali,2025-Q3,2025,3,32.2803168600513,26.53390976769211,28.716491272365438,41225,23,True,Lesser Sunda Islands,3,4461300,3521.0,799,10605.0,339360.0
Bangka Belitung,2025-Q3,2025,3,31.363688202242844,26.157386597653105,85.51903771712155,2017,2,True,Sumatra,2,1550800,4077.0,93,12280.0,392960.0
Banten,2025-Q3,2025,3,31.50973788384843,21.49423903096714,20.494924472629116,320528,27,True,Java,2,12537400,3859.0,1340,11623.0,371936.0
