province,quarter,year,quarter,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_thb_2021,density_per_km2
Khon Kaen,2023-Q3,2023,3,49.87920383075274,30.34045657741676,96.11063236870312,933.0,4.0,True,Northeastern,3,1772000,410231.09,166
Krabi,2023-Q3,2023,3,24.804182055052006,8.08059976948571,46.95976065573771,610.0,3.0,True,Southern,2,484000,555432.78,91
Maha Sarakham,2023-Q3,2023,3,43.84415021100916,33.55143792041453,100.29840314136128,191.0,2.0,True,Northeastern,4,930000,280853.53,165
Mukdahan,2023-Q3,2023,3,22.00315859861449,5.741407927795109,122.79223529411767,102.0,1.0,True,Northeastern,4,351000,221455.39,85
Nakhon Pathom,2023-Q3,2023,3,36.57701798397756,22.48252569042273,89.2044180704441,655.0,4.0,True,Bangkok & Vicinity,2,926000,981679.12,432
Nakhon Ratchasima,2023-Q3,2023,3,20.98905737643005,10.29965647166209,82.72951856946354,727.0,3.0,True,Northeastern,3,2620000,415602.46,126
Nakhon Sawan,2023-Q3,2023,3,15.690699208128258,7.387379144834625,125.53534122137404,1310.0,2.0,True,Northern,3,1014000,394963.87,106
Nonthaburi,2023-Q3,2023,3,20.891194920015185,10.727895363793372,77.59541920852705,8821.0,9.0,True,Bangkok & Vicinity,1,1318000,638109.06,2069
Pathum Thani,2023-Q3,2023,3,31.338965335037955,17.657398136554423,108.61937359683792,6327.0,6.0,True,Bangkok & Vicinity,1,1236000,759245.02,813
Pattani,2023-Q3,2023,3,18.270480074865635,6.637438146815761,104.20306324110672,253.0,2.0,True,Southern,4,741000,257466.65,375
Phatthalung,2023-Q3,2023,3,22.11496728948457,8.452430900948638,48.20444024436808,2622.0,2.0,True,Southern,3,519000,268664.14,135
Phayao,2023-Q3,2023,3,46.88803072665489,52.08358476604656,81.92906315789475,570.0,1.0,True,Northern,3,455000,318163.15,74
Phetchaburi,2023-Q3,2023,3,54.72107709673364,31.52586974533963,49.57009756097562,164.0,2.0,True,Western,3,484100,475745.35,76
Phichit,2023-Q3,2023,3,16.735721549591954,7.465289515656645,128.81593028846154,833.0,1.0,True,Northern,3,517000,309595.31,120
Phitsanulok,2023-Q3,2023,3,25.281990492865024,17.311893574353476,111.63663421658984,1737.0,2.0,True,Northern,3,839000,372414.0,78
Phra Nakhon Si Ayutthaya,2023-Q3,2023,3,13.362800085163109,7.841094330656269,68.22645723684211,912.0,5.0,True,Central,1,823000,1544117.75,323
Phrae,2023-Q3,2023,3,13.352219175562436,8.211916181233995,124.526,171.0,1.0,True,Northern,3,422000,272704.21,65
Phuket,2023-Q3,2023,3,28.082150562331183,14.843772356502251,78.44771584038693,3308.0,4.0,True,Southern,1,430000,544858.1,786
Prachin Buri,2023-Q3,2023,3,160.9799139670644,119.021757525727,57.33372,100.0,5.0,True,Eastern,1,501000,1616351.17,100
Prachuap Khiri Khan,2023-Q3,2023,3,39.42140046284028,15.308202897982646,61.48544444444445,144.0,1.0,True,Western,2,552000,633775.72,87
Ratchaburi,2023-Q3,2023,3,63.70283890662839,35.92824905341778,58.56755823293173,498.0,2.0,True,Western,2,864000,729527.83,167
Rayong,2023-Q3,2023,3,11.10725733886929,5.12481730702762,113.20926712328767,146.0,3.0,True,Eastern,1,782000,3147422.75,213
Roi Et,2023-Q3,2023,3,35.230404862453106,11.965331214479493,73.82590322580646,124.0,2.0,True,Northeastern,4,1276000,259302.14,162
Sakon Nakhon,2023-Q3,2023,3,13.340863379706608,8.153669300572373,93.23017479674796,739.0,3.0,True,Northeastern,4,1138000,237648.59,118
Samut Prakan,2023-Q3,2023,3,22.95497033175832,12.536128567815124,75.13977704225354,7101.0,8.0,True,Bangkok & Vicinity,1,1381000,933102.81,1458
Samut Sakhon,2023-Q3,2023,3,28.837147539226105,24.383093893111663,98.4533252788104,1614.0,2.0,True,Bangkok & Vicinity,1,591000,1289926.65,682
