network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
cellular,download,2,False,15206,11435,18.54915455957506,6.458222914948166,2.694261255967302,56.952433944834524,29.489829474302894,57.4266533122821,0.04447198615947508
cellular,download,3,False,10371,7470,21.3151566523749,6.881255195542091,2.8159783998241026,64.74309030989048,29.116903609121422,56.11812110693279,0.042803626889001904
cellular,download,4,False,8112,5898,21.36105625840679,6.961179028459568,2.911428298957586,66.09198519313227,30.092471071640368,59.64062441430334,0.04410711616031167
cellular,download,5,False,9389,6720,23.450696305637283,8.295582337719559,3.2443000831745605,62.485462738132576,30.355071198054823,59.16090190648632,0.03920911815948411
cellular,download,6,False,13097,7508,23.140138777770588,7.775854482681307,3.210009188621882,64.89538541596536,30.292032213736377,60.08468797250859,0.03609584182816563
cellular,download,7,False,18035,12126,22.252606259059114,7.233072956339145,2.7468878040680824,65.9727622987723,30.216490888346488,58.33743356992353,0.03250227357048357
cellular,download,8,False,23367,13724,19.308667930677643,6.511495044059318,2.447723300871306,58.20216797205101,30.345628520845434,59.61187395137822,0.03418981478787238
cellular,download,9,False,27761,14941,18.818874282775102,6.4487472708722775,2.217407537868718,59.300220674614636,30.440013571019147,61.02155473873869,0.03191951264057329
cellular,download,10,False,31620,20752,18.086584854516225,6.214492686687822,1.9282698411234032,57.19068732847137,30.38256910067295,61.42612677616365,0.03264426034087784
cellular,download,11,False,33744,23683,16.47740282615566,5.83155410380472,1.6415970482396325,55.751243724024164,30.67245718789883,62.18831769798677,0.034561576981532005
cellular,download,12,False,35457,18385,14.614514730830034,5.216186037903849,1.3230056080758539,50.586506056551194,30.738703991563995,63.566872280998695,0.034400416031342425
cellular,download,13,False,35876,26730,14.00490939838649,4.837889377837062,1.1388179757765953,49.233316740137525,30.92463995987732,63.52920705619855,0.03562280017813551
cellular,download,14,False,36913,20366,13.850124003625288,4.75383700233547,1.266194907474841,48.52029656926319,30.905001781875892,61.61242572969453,0.03835701762878196
cellular,download,15,False,38120,26954,13.434528269263636,4.620178722991105,1.1980911987971905,47.75900488493681,31.140585431304654,62.37121079151794,0.03719369959652988
cellular,download,16,False,37455,20078,13.409324388389006,4.629523164939257,1.1712841310090296,48.328080346254616,30.921743877369988,61.93733254962728,0.038332382305238166
cellular,download,17,False,37969,24461,13.03439464955559,4.59553057194622,1.1904330788963589,47.04903136489979,30.860701953672056,61.75141114184112,0.03719301536143042
cellular,download,18,False,41796,30152,12.302901626603138,4.024957928534648,0.8929968778017007,43.75703922571226,32.059619120498745,65.76109927923184,0.03699661808328437
cellular,download,19,False,48932,29554,11.728345188231824,3.6647274479225196,0.7817732458620837,42.37235083972594,32.34195462250886,66.96463549911037,0.03777299822119526
cellular,download,20,False,59340,30061,9.722793516823685,2.8079564592015713,0.6027460252979256,38.31890118504937,33.33152322856731,69.8339198947227,0.039861441798045336
cellular,download,21,False,65297,38842,8.32814173187449,2.274031408479828,0.46623990747602434,35.76636557897532,34.137353773700234,73.36650361918781,0.043244886113685044
cellular,download,22,False,65578,35130,7.947456939603126,2.217517512823761,0.4739617961287119,35.1684371045432,33.858589849784366,73.06175516467411,0.0416801082653073
cellular,download,23,False,53239,29385,9.738028006994252,2.9426724811921123,0.6347351244069175,38.01244876504755,31.99551860661928,68.88189644475356,0.04035732313018392
cellular,download,0,True,16537,12732,11.735000195709416,3.965890198098488,1.0564061938620128,42.736892539476024,31.35111521416578,64.3643403135024,0.03615575881762852
cellular,download,1,True,11013,8752,14.396814409799692,5.210919775619459,1.4920205592245879,47.942527980092095,30.047045366090842,58.265953946770836,0.04100212071682034
cellular,download,2,True,7161,4344,18.01663951974327,6.22098870476208,2.384206038969465,59.945796462563095,29.563163106368712,56.69243198324024,0.04164799565266809
cellular,download,3,True,4921,3501,17.94703897622326,6.550886900393538,2.9358770488148935,57.63311388458313,29.801259696617947,61.97611605691056,0.04437343255942797
cellular,download,4,True,3810,2329,21.36490341423188,7.329432652634042,3.131780749582415,63.876979821732135,29.278772219588006,57.55849317585301,0.03941325986143702
cellular,download,5,True,4158,3148,22.60032759528652,7.663567504031924,2.913170704271952,64.02531616166158,31.188074181818177,67.67031104161656,0.03781273916603366
cellular,download,6,True,5201,3466,23.070895413831764,7.2456404715553875,2.846433919906839,69.20252777940466,29.52677610120408,57.58245472024612,0.03474144368194631
cellular,download,7,True,7243,4968,21.023530984533163,6.693635357903961,2.548028024668318,63.06627226635442,30.372169346514852,61.94179616075131,0.03408176788887446
cellular,download,8,True,9651,7150,17.863918255599536,6.262843540609684,2.281075124855894,59.202077971057015,30.37386174920969,60.68099637230512,0.03750005403436734
cellular,download,9,True,11337,6557,16.309180936426863,5.840396612290131,1.9047354081265675,55.62124001194138,31.509004389233958,61.179748168417355,0.03333249083401255
