province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Ninh Thuận,2023-Q3,2023,3,11.114559285761478,18.866679073521215,48.264,4.0,1.0,False,South Central Coast,3,720000,2402.34,176,6710.73,214609.28
Phú Thọ,2023-Q3,2023,3,24.474150228990045,23.057509652910817,138.44982165163083,1441.0,7.0,True,Northeast,4,1515000,1916.23,414,5352.83,171183.41
Phú Yên,2023-Q3,2023,3,21.803775269760994,21.151722570247376,161.47287086092715,302.0,3.0,False,South Central Coast,3,1056000,2541.8,174,7100.3,227067.72
Quảng Bình,2023-Q3,2023,3,19.606970710624342,20.94998875092886,182.31264485981308,749.0,3.0,False,North Central Coast,3,992000,2203.01,112,6153.92,196802.45
Quảng Nam,2023-Q3,2023,3,21.1554438737086,23.503573878450652,150.52745932415516,2397.0,8.0,True,South Central Coast,2,1697000,3192.34,141,8917.53,285182.69
Quảng Ngãi,2023-Q3,2023,3,23.28388645479039,22.77617560997434,153.5153758542141,878.0,1.0,False,South Central Coast,2,1355000,3516.44,239,9822.88,314135.66
Quảng Ninh,2023-Q3,2023,3,22.399891589292583,18.963972270094697,163.51218831168833,770.0,2.0,False,Northeast,1,1387000,7834.55,214,21885.15,699887.25
Quảng Trị,2023-Q3,2023,3,21.286200129971203,21.169973509441203,167.66334461152886,798.0,2.0,False,North Central Coast,3,687000,2672.1,137,7464.29,238707.87
Sóc Trăng,2023-Q3,2023,3,22.09320261323897,23.915778351782045,110.43175865800865,1848.0,2.0,False,Mekong Delta,3,1256000,2835.46,362,7920.62,253301.38
Sơn La,2023-Q3,2023,3,16.211415576079514,14.735291165880033,176.3116165254237,472.0,1.0,False,Northwest,4,1356000,1773.9,88,4955.24,158468.58
Thanh Hóa,2023-Q3,2023,3,19.404676694628552,19.287962054185957,157.07216828148904,1961.0,7.0,True,North Central Coast,3,3689000,2434.69,328,6801.1,217499.22
Thái Bình,2023-Q3,2023,3,21.604853969745243,21.8119341616046,141.94526274271843,1648.0,4.0,False,Red River Delta,4,1934000,2090.86,1173,5840.64,186783.7
Thái Nguyên,2023-Q3,2023,3,24.262678280467362,20.444202580821155,137.86644925662577,3094.0,6.0,True,Northeast,3,1356000,2547.11,365,7115.14,227542.08
Thừa Thiên Huế,2023-Q3,2023,3,22.64371948625047,21.43263924816322,126.70357974388821,13744.0,3.0,False,North Central Coast,2,1257000,3072.58,230,8582.99,274484.12
Tiền Giang,2023-Q3,2023,3,26.88975907959186,24.979437473044342,100.93151809954752,442.0,8.0,True,Mekong Delta,1,1898000,3781.77,703,10564.06,337838.5
Trà Vinh,2023-Q3,2023,3,22.653457995846175,22.019683401489573,109.35370970614429,1123.0,6.0,True,Mekong Delta,3,1067000,2662.89,428,7438.56,237885.11
Tuyên Quang,2023-Q3,2023,3,23.509191501494758,23.654688620114396,117.51934625322995,387.0,4.0,False,Northeast,4,1056000,1948.18,134,5442.08,174037.61
Tây Ninh,2023-Q3,2023,3,27.033269472333973,22.57447930902986,114.1818038808039,1443.0,5.0,True,Southeast,1,1207000,4058.65,289,11337.5,362573.14
Vĩnh Long,2023-Q3,2023,3,28.774252338568633,27.64849282088299,134.09953488372093,516.0,3.0,False,Mekong Delta,2,1100000,3360.01,670,9385.9,300161.23
Vĩnh Phúc,2023-Q3,2023,3,20.26264498978997,18.74180652638307,137.9680711325967,1448.0,7.0,True,Red River Delta,1,1296000,3990.61,932,11147.43,356494.89
Yên Bái,2023-Q3,2023,3,21.912524626101767,22.706458786396144,164.40355172413797,435.0,2.0,False,Northwest,4,950000,1845.51,119,5155.28,164865.75
Điện Biên,2023-Q3,2023,3,18.488219498893265,23.752391099895622,180.63373684210526,57.0,2.0,False,Northwest,4,705000,1589.03,63,4438.82,141953.51
Đà Nẵng,2023-Q3,2023,3,31.429367331247246,27.005670232627796,131.30373327712195,7116.0,1.0,False,South Central Coast,1,1294000,4811.58,883,13440.74,429834.96
Đắk Lắk,2023-Q3,2023,3,19.98797245799693,19.35335733987299,179.09387364620937,1108.0,7.0,True,Central Highlands,3,2016000,2555.78,143,7139.36,228316.6
Đắk Nông,2023-Q3,2023,3,15.835679256934435,17.952566646168236,140.49836026936032,297.0,3.0,False,Central Highlands,2,670000,3000.7,96,8382.2,268062.84
Đồng Nai,2023-Q3,2023,3,28.563671610014485,29.86687363186954,86.86544282828281,7425.0,14.0,True,Southeast,2,3227000,3485.16,528,9735.5,311341.31
Đồng Tháp,2023-Q3,2023,3,20.73589739994345,24.24508502914052,109.69191140109889,1456.0,9.0,True,Mekong Delta,3,1838000,2240.56,473,6258.82,200156.92
An Giang,2023-Q4,2023,4,21.89186759281756,21.01627562669278,109.53797335508429,1839.0,8.0,True,Mekong Delta,1,2057000,3791.46,540,10591.12,338704.14
Bà Rịa–Vũng Tàu,2023-Q4,2023,4,37.991415103869855,33.70671033855341,82.44523073593074,2310.0,3.0,False,Southeast,1,1303000,36786.39,580,102759.68,3286254.54
Bình Dương,2023-Q4,2023,4,30.014509016124162,25.88456042780275,91.76452341137121,1196.0,6.0,True,Southeast,2,2564000,3663.54,901,10233.79,327276.61
Bình Phước,2023-Q4,2023,4,29.28738234674046,25.918829540929384,100.66125366300365,1092.0,5.0,True,Southeast,2,1313000,3606.56,145,10074.62,322186.39
Bình Thuận,2023-Q4,2023,4,33.67078760166527,33.08355437032654,79.24027160493827,81.0,2.0,False,South Central Coast,2,1498000,3090.17,155,8632.13,276055.5
Bình Định,2023-Q4,2023,4,29.229872718649315,22.981047153150797,105.17749430051815,965.0,6.0,True,South Central Coast,2,1679000,3089.1,245,8629.14,275959.91
Bạc Liêu,2023-Q4,2023,4,19.9835779400118,20.670105980152915,129.04428407460549,697.0,1.0,False,Mekong Delta,2,1105000,3701.98,340,10341.17,330710.59
Bắc Giang,2023-Q4,2023,4,23.164925862670597,22.16661396748681,153.1372288921425,2049.0,3.0,False,Northeast,4,1884000,1909.44,463,5333.86,170576.83
Bắc Kạn,2023-Q4,2023,4,22.35198150255605,24.108862847284854,105.54415277777777,72.0,2.0,False,Northeast,4,338000,1766.68,65,4935.07,157823.59
Bắc Ninh,2023-Q4,2023,4,28.374982663703793,21.472817364074558,135.57686509433964,1060.0,3.0,False,Red River Delta,1,1447000,4451.41,1664,12434.64,397659.74
Bến Tre,2023-Q4,2023,4,28.04877177924981,25.860341272682906,99.48357313943542,1169.0,4.0,False,Mekong Delta,2,1331000,2978.48,538,8320.13,266077.85
Cao Bằng,2023-Q4,2023,4,21.664333242857257,23.875373584483288,155.89639130434784,230.0,2.0,False,Northeast,4,576000,1564.27,79,4369.66,139741.61
Cà Mau,2023-Q4,2023,4,25.890536645976585,28.852809628202838,102.95014335360557,1151.0,1.0,False,Mekong Delta,2,1369000,3121.66,229,8720.09,278868.61
Cần Thơ,2023-Q4,2023,4,31.894674684218394,28.956029586272543,87.29411008590517,3143.0,6.0,True,Mekong Delta,1,1456000,6260.52,858,17488.23,559273.75
Gia Lai,2023-Q4,2023,4,22.684476422275303,24.773332476130285,132.80591264667538,1534.0,2.0,False,Central Highlands,2,1586000,3023.2,98,8445.05,270072.84
Ho Chi Minh,2023-Q4,2023,4,40.133979487671624,33.38458697867803,86.57589915966388,54145.0,24.0,True,Southeast,1,9125000,7147.09,4363,19964.79,638474.09
Hà Giang,2023-Q4,2023,4,26.680325660069084,19.34077320539545,156.03430927835052,388.0,2.0,False,Northeast,4,910000,1083.72,108,3027.28,96812.43
Hà Nam,2023-Q4,2023,4,21.49184434901448,20.91451498542582,162.48440665626626,1923.0,5.0,True,Red River Delta,4,945000,2131.93,989,5955.37,190452.63
Hà Nội,2023-Q4,2023,4,35.35341033285257,29.656855739962207,127.08426035582956,36984.0,11.0,True,Red River Delta,1,8146000,3923.21,2398,10959.16,350473.82
Hà Tĩnh,2023-Q4,2023,4,23.18901110379809,18.140140449823956,157.83811312217193,442.0,4.0,False,North Central Coast,4,1402000,2117.32,215,5914.55,189147.47
Hòa Bình,2023-Q4,2023,4,30.720570904382065,29.237068374914706,155.5784220963173,353.0,2.0,False,Northwest,3,979000,2343.13,186,6545.34,209319.85
Hải Dương,2023-Q4,2023,4,29.57664845920074,27.30569626355067,134.6513910482921,1698.0,6.0,True,Red River Delta,3,2003000,2513.92,1134,7022.42,224577.11
Hải Phòng,2023-Q4,2023,4,25.99201217459452,21.133999241527654,161.9265493500241,2077.0,3.0,False,Red River Delta,1,2138000,3849.18,1299,10752.36,343860.47
Hậu Giang,2023-Q4,2023,4,26.286655670140405,29.234515556744164,64.91616316440049,809.0,2.0,False,Mekong Delta,2,853000,2943.84,452,8223.37,262983.34
Khánh Hòa,2023-Q4,2023,4,31.046657177582833,28.217420782593543,140.36665595178303,1991.0,4.0,False,South Central Coast,1,1371000,4180.68,240,11678.38,373474.5
Kiên Giang,2023-Q4,2023,4,32.94467197505364,28.879961849839063,84.71378793418647,1641.0,5.0,True,Mekong Delta,1,1789000,4336.43,271,12113.45,387388.18
Kon Tum,2023-Q4,2023,4,22.75134901492149,23.984178380567673,153.767974248927,233.0,1.0,False,Central Highlands,4,589000,2075.42,56,5797.51,185404.4
Lai Châu,2023-Q4,2023,4,26.198406729627727,28.2265852360589,100.08448876404495,356.0,7.0,True,Northwest,4,527000,1081.84,51,3022.03,96644.48
Long An,2023-Q4,2023,4,28.324791106884724,25.746679696611086,88.64934782608695,276.0,1.0,False,Mekong Delta,1,1730000,4012.39,376,11208.27,358440.58
Lào Cai,2023-Q4,2023,4,26.30381845531475,22.548723532199087,150.47725093632963,267.0,2.0,False,Northwest,3,898000,2767.55,115,7730.92,247234.74
Lâm Đồng,2023-Q4,2023,4,34.16103270871709,29.23229972092392,108.57325684485009,1534.0,4.0,False,Central Highlands,2,1390000,3331.8,133,9307.1,297641.14
Lạng Sơn,2023-Q4,2023,4,28.7850293358009,22.30866669479977,161.62274683544305,79.0,1.0,False,Northeast,4,828000,2201.98,94,6151.05,196710.43
Nam Định,2023-Q4,2023,4,21.546099308725704,21.729780223570263,113.30667524115755,311.0,5.0,True,Red River Delta,4,1852000,1904.97,1067,5321.37,170177.51
Nghệ An,2023-Q4,2023,4,19.9053147669204,18.17602733286766,154.2971511285574,1019.0,9.0,True,North Central Coast,3,3399000,2379.59,202,6647.18,212576.95
Ninh Bình,2023-Q4,2023,4,31.25429730616215,29.91513503873726,132.89856844106464,526.0,3.0,False,Red River Delta,3,1102000,2478.79,708,6924.29,221438.82
Phú Thọ,2023-Q4,2023,4,21.900481903316486,23.557530703441145,162.31177789473685,950.0,5.0,True,Northeast,4,1515000,1916.23,414,5352.83,171183.41
Phú Yên,2023-Q4,2023,4,32.511917529247405,27.964726545174916,122.02768750000003,224.0,3.0,False,South Central Coast,3,1056000,2541.8,174,7100.3,227067.72
Quảng Bình,2023-Q4,2023,4,17.034078485889015,18.916143006437103,195.1360718562874,334.0,2.0,False,North Central Coast,3,992000,2203.01,112,6153.92,196802.45
Quảng Nam,2023-Q4,2023,4,26.457421787073443,26.901300160898792,150.10103195962992,1189.0,6.0,True,South Central Coast,2,1697000,3192.34,141,8917.53,285182.69
Quảng Ngãi,2023-Q4,2023,4,24.84152218722378,24.685281422777102,147.49235839999997,625.0,2.0,False,South Central Coast,2,1355000,3516.44,239,9822.88,314135.66
Quảng Ninh,2023-Q4,2023,4,24.31199600814109,18.61171215408804,159.29597082228113,377.0,4.0,False,Northeast,1,1387000,7834.55,214,21885.15,699887.25
Quảng Trị,2023-Q4,2023,4,26.260128443829394,23.473476271786524,140.99811356466878,317.0,2.0,False,North Central Coast,3,687000,2672.1,137,7464.29,238707.87
Sóc Trăng,2023-Q4,2023,4,24.365320837571197,25.542266497870163,101.31278846153845,884.0,3.0,False,Mekong Delta,3,1256000,2835.46,362,7920.62,253301.38
Sơn La,2023-Q4,2023,4,22.838772345187923,19.534749902086592,159.66658823529417,170.0,4.0,False,Northwest,4,1356000,1773.9,88,4955.24,158468.58
Thanh Hóa,2023-Q4,2023,4,23.31134523863286,22.455378195400748,151.7347136842105,950.0,5.0,True,North Central Coast,3,3689000,2434.69,328,6801.1,217499.22
Thái Bình,2023-Q4,2023,4,25.908572736046743,23.155910346536274,154.34483281250002,640.0,4.0,False,Red River Delta,4,1934000,2090.86,1173,5840.64,186783.7
Thái Nguyên,2023-Q4,2023,4,28.1170933019602,21.042049277929515,141.83765823327616,2332.0,4.0,False,Northeast,3,1356000,2547.11,365,7115.14,227542.08
Thừa Thiên Huế,2023-Q4,2023,4,27.73631094238335,24.416231189147627,125.57863695374981,8627.0,4.0,False,North Central Coast,2,1257000,3072.58,230,8582.99,274484.12
Tiền Giang,2023-Q4,2023,4,29.894135401595882,31.362227256991815,88.92404966887416,604.0,7.0,True,Mekong Delta,1,1898000,3781.77,703,10564.06,337838.5
Trà Vinh,2023-Q4,2023,4,25.046215827914494,25.958018196603856,101.20155996309964,1084.0,2.0,False,Mekong Delta,3,1067000,2662.89,428,7438.56,237885.11
Tuyên Quang,2023-Q4,2023,4,31.774923422090993,28.83364319510526,132.20048132780082,241.0,4.0,False,Northeast,4,1056000,1948.18,134,5442.08,174037.61
Tây Ninh,2023-Q4,2023,4,28.500388070421998,26.615491716452294,106.93200127469726,1569.0,2.0,False,Southeast,1,1207000,4058.65,289,11337.5,362573.14
Vĩnh Long,2023-Q4,2023,4,26.21956032868178,26.631385917653603,111.48997395833332,576.0,2.0,False,Mekong Delta,2,1100000,3360.01,670,9385.9,300161.23
Vĩnh Phúc,2023-Q4,2023,4,24.454679181958237,22.11488661896104,161.53273327137552,1076.0,4.0,False,Red River Delta,1,1296000,3990.61,932,11147.43,356494.89
Yên Bái,2023-Q4,2023,4,21.80098545145326,25.500797437291418,135.75861170212767,188.0,3.0,False,Northwest,4,950000,1845.51,119,5155.28,164865.75
Điện Biên,2023-Q4,2023,4,15.649362197953314,18.24399572829431,122.89375,28.0,1.0,False,Northwest,4,705000,1589.03,63,4438.82,141953.51
Đà Nẵng,2023-Q4,2023,4,39.42051388277609,31.759321550086778,129.76399358174362,5609.0,5.0,True,South Central Coast,1,1294000,4811.58,883,13440.74,429834.96
Đắk Lắk,2023-Q4,2023,4,30.350999427114715,22.975075973889112,192.18771794871796,585.0,3.0,False,Central Highlands,3,2016000,2555.78,143,7139.36,228316.6
Đắk Nông,2023-Q4,2023,4,20.73731338328494,18.439009965557805,151.82239316239315,117.0,1.0,False,Central Highlands,2,670000,3000.7,96,8382.2,268062.84
Đồng Nai,2023-Q4,2023,4,31.960334957118985,31.427135803696576,80.5286026400406,5909.0,8.0,True,Southeast,2,3227000,3485.16,528,9735.5,311341.31
Đồng Tháp,2023-Q4,2023,4,25.24030679352208,26.75573335810237,91.9505836864407,944.0,5.0,True,Mekong Delta,3,1838000,2240.56,473,6258.82,200156.92
An Giang,2024-Q1,2024,1,37.43982491785557,24.80181670843307,75.4616010893944,3121.0,8.0,True,Mekong Delta,1,2057000,3791.46,540,10591.12,338704.14
Bà Rịa–Vũng Tàu,2024-Q1,2024,1,39.18754423377445,35.22930238306479,74.85312076053444,1946.0,5.0,True,Southeast,1,1303000,36786.39,580,102759.68,3286254.54
Bình Dương,2024-Q1,2024,1,44.30642557070771,36.48665202357166,74.44480696798496,1062.0,7.0,True,Southeast,2,2564000,3663.54,901,10233.79,327276.61
Bình Phước,2024-Q1,2024,1,40.00134610512802,32.59526341192925,75.96755479452054,292.0,5.0,True,Southeast,2,1313000,3606.56,145,10074.62,322186.39
Bình Thuận,2024-Q1,2024,1,31.027749124298143,33.425680223355286,69.972392,375.0,3.0,False,South Central Coast,2,1498000,3090.17,155,8632.13,276055.5
Bình Định,2024-Q1,2024,1,34.51826802623958,28.78939884257289,102.07552784918595,1167.0,7.0,True,South Central Coast,2,1679000,3089.1,245,8629.14,275959.91
Bạc Liêu,2024-Q1,2024,1,35.800937780438126,33.13926994566001,114.18990995907231,733.0,1.0,False,Mekong Delta,2,1105000,3701.98,340,10341.17,330710.59
Bắc Giang,2024-Q1,2024,1,29.98254055113716,25.586549083737612,130.52826165295727,2553.0,4.0,False,Northeast,4,1884000,1909.44,463,5333.86,170576.83
Bắc Kạn,2024-Q1,2024,1,21.952562327927247,22.71237100917379,78.14975,20.0,1.0,False,Northeast,4,338000,1766.68,65,4935.07,157823.59
Bắc Ninh,2024-Q1,2024,1,28.381682054005367,25.30158482686164,109.07239295212763,1504.0,3.0,False,Red River Delta,1,1447000,4451.41,1664,12434.64,397659.74
Bến Tre,2024-Q1,2024,1,42.950427925516124,39.10130261841098,60.23717853751186,1053.0,2.0,False,Mekong Delta,2,1331000,2978.48,538,8320.13,266077.85
Cao Bằng,2024-Q1,2024,1,33.20313039590547,26.791881221472696,126.27647008547008,117.0,4.0,False,Northeast,4,576000,1564.27,79,4369.66,139741.61
Cà Mau,2024-Q1,2024,1,31.650204627241582,30.46007625019969,66.05899848024316,658.0,2.0,False,Mekong Delta,2,1369000,3121.66,229,8720.09,278868.61
Cần Thơ,2024-Q1,2024,1,40.74845029589793,35.074364164141855,71.95386538461538,3900.0,5.0,True,Mekong Delta,1,1456000,6260.52,858,17488.23,559273.75
Gia Lai,2024-Q1,2024,1,28.86493441950247,29.55706202625518,134.44843682795704,1488.0,2.0,False,Central Highlands,2,1586000,3023.2,98,8445.05,270072.84
Ho Chi Minh,2024-Q1,2024,1,54.22802459601332,42.302801725313444,75.91400085693475,70017.0,26.0,True,Southeast,1,9125000,7147.09,4363,19964.79,638474.09
Hà Giang,2024-Q1,2024,1,30.309659518414424,27.193080000645462,148.48324778761062,226.0,1.0,False,Northeast,4,910000,1083.72,108,3027.28,96812.43
Hà Nam,2024-Q1,2024,1,30.002245204213004,27.779519327687474,134.7500490066225,1510.0,6.0,True,Red River Delta,4,945000,2131.93,989,5955.37,190452.63
Hà Nội,2024-Q1,2024,1,42.67317534710293,36.38571976272029,116.4426638524141,49273.0,13.0,True,Red River Delta,1,8146000,3923.21,2398,10959.16,350473.82
Hà Tĩnh,2024-Q1,2024,1,23.04043514113688,21.32027656541185,164.08477441077437,297.0,3.0,False,North Central Coast,4,1402000,2117.32,215,5914.55,189147.47
Hòa Bình,2024-Q1,2024,1,35.39779753504419,32.17260221753147,123.50704065040652,123.0,1.0,False,Northwest,3,979000,2343.13,186,6545.34,209319.85
Hưng Yên,2024-Q1,2024,1,48.219720753082356,62.51272326508291,91.53746153846153,13.0,1.0,False,Red River Delta,3,1340000,2503.79,1347,6994.13,223672.16
Hải Dương,2024-Q1,2024,1,28.95731233268845,28.144786742599518,129.95079600748593,1603.0,6.0,True,Red River Delta,3,2003000,2513.92,1134,7022.42,224577.11
Hải Phòng,2024-Q1,2024,1,28.31909676224713,26.8263340914979,142.4710718866014,2963.0,5.0,True,Red River Delta,1,2138000,3849.18,1299,10752.36,343860.47
Hậu Giang,2024-Q1,2024,1,29.32502735188882,32.678658930639266,55.29299672667758,611.0,2.0,False,Mekong Delta,2,853000,2943.84,452,8223.37,262983.34
Khánh Hòa,2024-Q1,2024,1,35.974247809118935,32.112655900761794,134.55906493506495,2002.0,4.0,False,South Central Coast,1,1371000,4180.68,240,11678.38,373474.5
Kiên Giang,2024-Q1,2024,1,31.963134556977984,30.327656637923376,86.49821008403364,1785.0,5.0,True,Mekong Delta,1,1789000,4336.43,271,12113.45,387388.18
Kon Tum,2024-Q1,2024,1,28.721763758596573,26.927445010426165,174.92372151898738,158.0,1.0,False,Central Highlands,4,589000,2075.42,56,5797.51,185404.4
Lai Châu,2024-Q1,2024,1,29.149674282165154,25.859504150546854,84.71300534759358,374.0,8.0,True,Northwest,4,527000,1081.84,51,3022.03,96644.48
Long An,2024-Q1,2024,1,62.82131841504838,32.402917845575054,56.398140625,64.0,1.0,False,Mekong Delta,1,1730000,4012.39,376,11208.27,358440.58
Lào Cai,2024-Q1,2024,1,30.543197772351505,27.13372050048981,156.24351602564101,312.0,3.0,False,Northwest,3,898000,2767.55,115,7730.92,247234.74
Lâm Đồng,2024-Q1,2024,1,33.94943905976837,29.873215955106396,92.93580986842106,1520.0,6.0,True,Central Highlands,2,1390000,3331.8,133,9307.1,297641.14
Lạng Sơn,2024-Q1,2024,1,28.814272914074383,21.51161862586773,117.9631584158416,101.0,1.0,False,Northeast,4,828000,2201.98,94,6151.05,196710.43
Nam Định,2024-Q1,2024,1,30.702653437606333,30.03330018745188,103.89494195688225,603.0,3.0,False,Red River Delta,4,1852000,1904.97,1067,5321.37,170177.51
Nghệ An,2024-Q1,2024,1,29.48048875398744,27.742793066742045,132.7183516009852,1624.0,8.0,True,North Central Coast,3,3399000,2379.59,202,6647.18,212576.95
Ninh Bình,2024-Q1,2024,1,25.10039995466163,24.403783804736452,114.83031069958845,972.0,4.0,False,Red River Delta,3,1102000,2478.79,708,6924.29,221438.82
Phú Thọ,2024-Q1,2024,1,25.961363599800606,24.68643913966291,136.67788624052005,923.0,8.0,True,Northeast,4,1515000,1916.23,414,5352.83,171183.41
Phú Yên,2024-Q1,2024,1,39.108185240064735,37.22047538596728,121.4946666666667,156.0,2.0,False,South Central Coast,3,1056000,2541.8,174,7100.3,227067.72
Quảng Bình,2024-Q1,2024,1,27.967643780976225,22.672109805007974,131.74544467213116,488.0,3.0,False,North Central Coast,3,992000,2203.01,112,6153.92,196802.45
Quảng Nam,2024-Q1,2024,1,40.3760208313939,40.42811906147683,142.1415947161327,1779.0,9.0,True,South Central Coast,2,1697000,3192.34,141,8917.53,285182.69
Quảng Ngãi,2024-Q1,2024,1,27.841332614851545,27.70647166929291,144.53626726726725,1332.0,1.0,False,South Central Coast,2,1355000,3516.44,239,9822.88,314135.66
Quảng Ninh,2024-Q1,2024,1,38.71029678581109,24.28873430433002,146.9937823834197,386.0,3.0,False,Northeast,1,1387000,7834.55,214,21885.15,699887.25
Quảng Trị,2024-Q1,2024,1,30.235646107749353,26.56882081268107,154.87295206971677,459.0,3.0,False,North Central Coast,3,687000,2672.1,137,7464.29,238707.87
Sóc Trăng,2024-Q1,2024,1,39.99495947764593,33.837180315528364,83.42296153846158,546.0,2.0,False,Mekong Delta,3,1256000,2835.46,362,7920.62,253301.38
Sơn La,2024-Q1,2024,1,26.217525855469482,23.352553561989794,126.85579797979798,198.0,4.0,False,Northwest,4,1356000,1773.9,88,4955.24,158468.58
Thanh Hóa,2024-Q1,2024,1,28.501208602037984,26.609586105902693,116.88068526466381,699.0,7.0,True,North Central Coast,3,3689000,2434.69,328,6801.1,217499.22
Thái Bình,2024-Q1,2024,1,35.812248986074415,37.2839788525861,105.23134243902439,1025.0,5.0,True,Red River Delta,4,1934000,2090.86,1173,5840.64,186783.7
Thái Nguyên,2024-Q1,2024,1,31.58791517696943,29.744521013923315,127.78383574660639,2210.0,4.0,False,Northeast,3,1356000,2547.11,365,7115.14,227542.08
Thừa Thiên Huế,2024-Q1,2024,1,33.41034872954875,28.328806645730296,118.53834791564492,10195.0,2.0,False,North Central Coast,2,1257000,3072.58,230,8582.99,274484.12
Tiền Giang,2024-Q1,2024,1,37.57203171694978,35.08766993068773,70.34755289139635,1418.0,9.0,True,Mekong Delta,1,1898000,3781.77,703,10564.06,337838.5
Trà Vinh,2024-Q1,2024,1,31.031526864123027,29.735543485426398,63.87658043478261,2300.0,2.0,False,Mekong Delta,3,1067000,2662.89,428,7438.56,237885.11
Tuyên Quang,2024-Q1,2024,1,30.59660185811541,30.995677570385645,111.84548945147678,237.0,3.0,False,Northeast,4,1056000,1948.18,134,5442.08,174037.61
Tây Ninh,2024-Q1,2024,1,43.23601275829797,34.092926679782536,83.46753948535935,1127.0,3.0,False,Southeast,1,1207000,4058.65,289,11337.5,362573.14
Vĩnh Long,2024-Q1,2024,1,40.26178292488094,36.93125300737643,70.42636842105263,513.0,3.0,False,Mekong Delta,2,1100000,3360.01,670,9385.9,300161.23
Vĩnh Phúc,2024-Q1,2024,1,33.33918460760337,27.5117293768627,114.27573555840819,779.0,5.0,True,Red River Delta,1,1296000,3990.61,932,11147.43,356494.89
Yên Bái,2024-Q1,2024,1,29.132642906206947,23.98405204395235,118.78557142857143,301.0,2.0,False,Northwest,4,950000,1845.51,119,5155.28,164865.75
Điện Biên,2024-Q1,2024,1,20.479459918936286,20.986930375613777,136.31584745762711,59.0,1.0,False,Northwest,4,705000,1589.03,63,4438.82,141953.51
Đà Nẵng,2024-Q1,2024,1,45.134719803574164,34.701606623705274,113.09179261641734,7151.0,3.0,False,South Central Coast,1,1294000,4811.58,883,13440.74,429834.96
Đắk Lắk,2024-Q1,2024,1,34.0549353670162,25.034559725853587,150.8343057517659,991.0,5.0,True,Central Highlands,3,2016000,2555.78,143,7139.36,228316.6
Đắk Nông,2024-Q1,2024,1,44.16219980723864,32.46569617529844,115.6238205128205,117.0,1.0,False,Central Highlands,2,670000,3000.7,96,8382.2,268062.84
Đồng Nai,2024-Q1,2024,1,41.49748662008908,36.04247383956086,70.25430541368746,5874.0,11.0,True,Southeast,2,3227000,3485.16,528,9735.5,311341.31
Đồng Tháp,2024-Q1,2024,1,29.701216642691758,28.450864645728654,90.23235935706086,871.0,5.0,True,Mekong Delta,3,1838000,2240.56,473,6258.82,200156.92
An Giang,2024-Q2,2024,2,47.84053706689574,41.00745213621958,86.19166608368083,7433.0,4.0,False,Mekong Delta,1,2057000,3791.46,540,10591.12,338704.14
Bà Rịa–Vũng Tàu,2024-Q2,2024,2,55.69368635827494,41.93932337298125,78.60397548867515,6446.0,4.0,False,Southeast,1,1303000,36786.39,580,102759.68,3286254.54
Bình Dương,2024-Q2,2024,2,51.86675922709559,35.43240364267614,77.79739115191987,5990.0,8.0,True,Southeast,2,2564000,3663.54,901,10233.79,327276.61
Bình Phước,2024-Q2,2024,2,55.04946508643266,34.18877081643226,109.85085997171144,707.0,4.0,False,Southeast,2,1313000,3606.56,145,10074.62,322186.39
Bình Thuận,2024-Q2,2024,2,58.61060698304133,56.2310025023872,57.65659580838323,668.0,2.0,False,South Central Coast,2,1498000,3090.17,155,8632.13,276055.5
Bình Định,2024-Q2,2024,2,56.69817033316206,48.461235667848655,110.7702181413467,3594.0,7.0,True,South Central Coast,2,1679000,3089.1,245,8629.14,275959.91
Bạc Liêu,2024-Q2,2024,2,48.44392197108811,33.40180074064347,143.6424235062377,1523.0,1.0,False,Mekong Delta,2,1105000,3701.98,340,10341.17,330710.59
Bắc Giang,2024-Q2,2024,2,34.84638390837229,30.853993497368847,143.30774843749992,10240.0,6.0,True,Northeast,4,1884000,1909.44,463,5333.86,170576.83
Bắc Kạn,2024-Q2,2024,2,49.84049910637304,42.64167583607046,81.63962895927602,221.0,1.0,False,Northeast,4,338000,1766.68,65,4935.07,157823.59
Bắc Ninh,2024-Q2,2024,2,40.89710720014848,33.97662837372763,121.54265101026128,9453.0,3.0,False,Red River Delta,1,1447000,4451.41,1664,12434.64,397659.74
Bến Tre,2024-Q2,2024,2,59.464816944595874,45.23588709323642,62.64255143690131,2401.0,2.0,False,Mekong Delta,2,1331000,2978.48,538,8320.13,266077.85
Cao Bằng,2024-Q2,2024,2,48.09775702087037,40.32008848810034,104.6541,160.0,2.0,False,Northeast,4,576000,1564.27,79,4369.66,139741.61
Cà Mau,2024-Q2,2024,2,61.4821338596918,52.10132974777466,58.224377216916785,1466.0,2.0,False,Mekong Delta,2,1369000,3121.66,229,8720.09,278868.61
Cần Thơ,2024-Q2,2024,2,54.44810377871201,38.793928998597416,94.27063459588976,10851.0,5.0,True,Mekong Delta,1,1456000,6260.52,858,17488.23,559273.75
Gia Lai,2024-Q2,2024,2,53.110588998078335,43.986752049278564,111.51693178947367,4750.0,1.0,False,Central Highlands,2,1586000,3023.2,98,8445.05,270072.84
