province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Davao Region,2025-Q1,2025,1,21.552110377358254,11.488545504755702,70.87093759533055,166594,7,True,Mindanao,1,5389422,4079,245,9084.92,290535.65
Eastern Visayas,2025-Q1,2025,1,15.962594294696029,4.097737892663916,94.50343524457396,15445,1,True,Visayas,4,4625929,2076,191,4623.75,147867.62
NCR,2025-Q1,2025,1,29.289137912277408,8.107123343107979,73.6911188454096,2444704,21,True,Luzon,1,14001751,10426,20247,23221.22,742614.53
Northern Mindanao,2025-Q1,2025,1,22.871631019394172,14.700723301797419,70.64181755789315,213122,7,True,Mindanao,1,5178326,4096,229,9122.78,291746.51
Soccsksargen,2025-Q1,2025,1,23.52599655487902,23.363042672145276,38.66000729927007,137,2,True,Mindanao,4,4462776,2459,202,5476.79,175147.62
Western Visayas,2025-Q1,2025,1,18.003288328185374,8.851626457398266,82.36375469916372,211965,3,True,Visayas,2,9766855,2765,372,6158.32,196943.14
ARMM,2025-Q2,2025,2,19.273251070837222,12.026677778580773,44.37818383167222,903,1,True,Mindanao,4,4545486,1278,330,2846.41,91028.33
Cagayan Valley,2025-Q2,2025,2,16.003941680393446,4.338474249202324,71.7727330193354,40383,1,True,Luzon,3,3777608,2606,122,5804.19,185618.02
Calabarzon,2025-Q2,2025,2,21.98384441202111,9.330813893180029,71.34909598408272,374249,9,True,Luzon,2,16933234,3647,854,8122.75,259765.51
Caraga,2025-Q2,2025,2,12.532672230908027,4.422965413836184,110.15831618544145,73800,2,True,Mindanao,3,2865196,2630,121,5857.64,187327.47
Central Luzon,2025-Q2,2025,2,24.580845315255264,12.152468717450759,71.66995552671328,342266,8,True,Luzon,2,12989074,3697,510,8234.11,263326.87
Central Visayas,2025-Q2,2025,2,23.972878149185792,9.702403322930888,92.18088635764649,444351,5,True,Visayas,2,6640875,3448,647,7679.53,245591.3
Davao Region,2025-Q2,2025,2,20.24773397329197,9.274468940370085,91.81392237831163,251850,9,True,Mindanao,1,5389422,4079,245,9084.92,290535.65
Eastern Visayas,2025-Q2,2025,2,19.143890601022687,4.513351316261964,116.36702386039866,22473,1,True,Visayas,4,4625929,2076,191,4623.75,147867.62
NCR,2025-Q2,2025,2,30.989210722258385,8.127193069851948,75.29943704087066,1556792,20,True,Luzon,1,14001751,10426,20247,23221.22,742614.53
Northern Mindanao,2025-Q2,2025,2,20.288259633518226,12.48756417457713,83.73022752274073,197533,7,True,Mindanao,1,5178326,4096,229,9122.78,291746.51
Soccsksargen,2025-Q2,2025,2,14.250992807592576,15.674365772241083,41.061065420560745,321,3,True,Mindanao,4,4462776,2459,202,5476.79,175147.62
Western Visayas,2025-Q2,2025,2,18.55629432035996,8.863466272899819,90.36309239257402,167039,2,True,Visayas,2,9766855,2765,372,6158.32,196943.14
Zamboanga Peninsula,2025-Q2,2025,2,5.114538487706846,,7.084,1,1,False,Mindanao,4,5089934,2525,213,5623.78,179848.62
ARMM,2025-Q3,2025,3,15.319532225568073,13.142489579565034,34.46663403614457,664,1,True,Mindanao,4,4545486,1278,330,2846.41,91028.33
Cagayan Valley,2025-Q3,2025,3,14.834304045547341,4.097248351149425,69.43181075447164,44664,1,True,Luzon,3,3777608,2606,122,5804.19,185618.02
Calabarzon,2025-Q3,2025,3,24.65910032682453,12.89286623163852,54.52628089930751,261161,10,True,Luzon,2,16933234,3647,854,8122.75,259765.51
Caraga,2025-Q3,2025,3,15.33111307171613,5.103133546311942,94.63954316353879,76499,2,True,Mindanao,3,2865196,2630,121,5857.64,187327.47
