network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
cellular,download,0,True,1173,757,16.204432621436194,4.393261472151904,1.0487069921194347,26.950810823827876,95.761,125.17859385665527,0.031655363009415606
cellular,download,1,True,810,445,20.04359139712615,8.000432164280175,1.7169946464816852,29.285821487677037,93.87,117.34396658415842,0.02260960378940931
cellular,download,2,True,598,321,17.88940739344918,4.41842842172201,1.6458192059680208,28.4563764700086,96.316,123.20442976588627,0.039011138087179105
cellular,download,3,True,454,257,26.66431555137647,7.7076154151778,1.5276671187054711,36.929143170935404,97.4965,125.00859251101323,0.020265496367434396
cellular,download,4,True,394,324,21.9861512029655,5.869926126958564,1.2970725235312046,31.109175877092202,97.1445,116.17424111675126,0.03655421459923739
cellular,download,5,True,506,318,17.782357080665204,5.529478411019275,1.8073685007010338,29.8015030453699,95.682,125.06504356435643,0.04351381048666412
cellular,download,6,True,1028,618,20.18740207233541,6.964444760423963,1.632124805610984,30.96362876018582,96.9875,114.15448540856028,0.02864953432045817
cellular,download,7,True,1770,1199,17.269929962668733,4.520986952683434,1.083895368677073,27.327241481450766,96.35149999999999,117.59611807909604,0.029656822356699745
cellular,download,8,True,2290,1370,15.836744932627527,3.4887849111396285,0.9205775699598596,26.06910615542943,96.0035,117.54051048034933,0.030914872386932087
cellular,download,9,True,2670,1379,13.04475956435586,3.6274276162122865,0.9177260037877757,23.844697431981754,97.423,117.77423229674037,0.03225736951952938
cellular,download,10,True,3018,1612,12.780837518865859,3.3283954535864058,0.753453554653496,23.93842041154034,98.29249999999999,124.41555036447977,0.03294573864429363
cellular,download,11,True,3072,1423,11.138015871193598,3.137103905701876,0.7816954232012823,22.2966495852902,98.96950000000001,127.86339908854161,0.03375808072322159
cellular,download,12,True,2965,1647,10.770366470574771,2.5697085470556096,0.6150522818209762,22.013342938927853,99.54,127.82686128923388,0.03162655079663693
cellular,download,13,True,3180,1975,9.551592178014719,2.0061872449411657,0.4615008462585321,20.492500310360448,99.996,129.28628895184139,0.03570566974649221
cellular,download,14,True,3061,1702,10.541122344304236,2.192889374299428,0.5725853230039925,21.822030128257214,100.564,131.93572311212816,0.03386851109469855
cellular,download,15,True,2904,1823,10.349496939971223,2.254363489608065,0.6104545602959165,21.833000806743282,99.308,128.33636526533428,0.033057487758364985
cellular,download,16,True,2645,1341,12.858715196425653,3.58347926817718,0.8083271711799729,23.020259434859565,99.116,125.06629852440408,0.029629965368400197
cellular,download,17,True,2659,1297,13.229080406945338,3.2055395561242426,0.7173368578359708,24.98433000763771,98.059,121.06098720361305,0.030334903849270428
cellular,download,18,True,2796,2024,10.08753416812758,2.153462706216846,0.476456381762901,21.72985202160761,99.4875,137.8036011477762,0.03327866489774382
cellular,download,19,True,3122,1661,5.8484518255988664,1.0835324443102123,0.296333245208846,16.694301996539558,101.67949999999999,137.5511258043758,0.043117499210849515
cellular,download,20,True,3553,1894,3.8768330271801736,0.8034160657366776,0.2067370835405957,14.008743280926913,104.542,150.32380197461214,0.04996230185711061
cellular,download,21,True,3534,1975,4.770583321519147,0.9684312548240679,0.27134682763190293,14.958871408881436,103.82,149.85428000000002,0.047278494583102786
cellular,download,22,True,2695,1830,7.235075367092258,1.6352323273596925,0.4241166531993571,17.634156611011342,101.132,135.2018495542347,0.04123308794189867
cellular,download,23,True,1808,1132,12.279400814366012,2.6571172385073876,0.7721857553577044,22.825443418198677,97.051,129.13179037610624,0.0344501732984954
cellular,upload,0,False,1843,923,5.546643756898078,1.2415037330759282,0.24152800572843397,10.416911178979907,97.216,123.9299760999457,0.0
cellular,upload,1,False,1254,707,5.567961117001984,1.2901711534430587,0.27639335419668504,10.335755718712111,95.949,122.47121787709496,0.0
cellular,upload,2,False,841,733,5.111092934391219,1.3292995531743519,0.36055140360736193,10.100780697009995,98.03200000000001,125.33484047619048,0.0
