network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
cellular,download,20,True,1165756,358522,7.936181885928688,2.8352375250397492,0.8341352731993154,15.933097643610266,28.31368327810581,42.15008284902443,0.05620325799811963
cellular,download,21,True,1073862,289305,8.365582126678918,3.021062715199232,0.9031176165051621,16.513116107644954,28.192312998778718,41.5031205236812,0.053739321085627303
cellular,download,22,True,856104,272702,10.037655416506349,3.903997244925101,1.2233354678677153,18.24757304168747,27.468702090283163,39.98449154057143,0.04475316635755498
cellular,download,23,True,622498,232691,13.054118047610812,5.481930379268784,1.8829443313631815,21.629113050464753,26.496138422700984,37.769099983290715,0.03440543884576478
cellular,upload,0,False,787250,305341,5.696346024340916,0.8754220085638372,0.07664323646360302,10.361422734488704,25.984797307594796,37.055352534931,0.0
cellular,upload,1,False,527541,185803,6.350123788732599,1.020547774526088,0.07888341171785172,11.120980301751922,25.8053912661858,37.159783419311985,0.0
cellular,upload,2,False,348842,153587,6.813944927626919,1.1622129887027415,0.08125227380228553,11.680151557078451,25.797191042547517,36.98020866613536,0.0
cellular,upload,3,False,274169,141237,6.907190103682575,1.2067582014917317,0.08149909916344646,11.806171324205868,26.32239066254489,37.60070972542931,0.0
cellular,upload,4,False,298449,145899,6.824767508265907,1.2358028817052487,0.08257897654201164,11.675074495773018,26.930679442090693,38.47482887646776,0.0
cellular,upload,5,False,447563,215509,7.3318803629603675,1.3540156620482087,0.08405526009094957,12.216089175213103,25.845079793751424,36.20603952428731,0.0
cellular,upload,6,False,655470,257987,7.391240188893986,1.3317749520585611,0.08276304960565832,12.215426220783106,25.305027024053462,35.635319544512775,0.0
cellular,upload,7,False,990004,281140,6.723197676088934,1.1700955611847152,0.08163548346402755,11.502246238429246,25.137591589342687,35.55332925720435,0.0
cellular,upload,8,False,1248137,416865,6.094519165407294,0.9827529006434531,0.07913725117060955,10.791336021818994,25.054783944257498,35.90515568038833,0.0
cellular,upload,9,False,1423366,366384,5.861046734239456,0.9331671496319929,0.07791370091672303,10.500146194956754,25.103705018687418,36.17186865917886,0.0
cellular,upload,10,False,1459985,436054,5.6413484831050935,0.8564098935077503,0.0771526421116905,10.219579772208743,25.383743089704556,36.42032749843648,0.0
cellular,upload,11,False,1415337,392570,5.567327893633215,0.86847153241442,0.07700276050762127,10.083859314071958,25.73757877256671,37.18355749078683,0.0
cellular,upload,12,False,1398837,315849,5.444513624829832,0.8322966045913566,0.07622974344007712,9.884004689857672,26.18854537663025,37.59438983689504,0.0
cellular,upload,13,False,1464068,368478,5.658775533605553,0.8921377800329623,0.07688061397747525,10.123729354187043,25.9548007190055,37.14077964070715,0.0
cellular,upload,14,False,1417246,374514,5.89174458014071,0.9315777903165707,0.07754979092916872,10.324375531966725,25.848822358839882,36.91816524077164,0.0
cellular,upload,15,False,1346323,334250,6.178739942003074,1.0002455041437044,0.07813619691688312,10.58200609990378,25.682066512663948,36.59539844040198,0.0
cellular,upload,16,False,1358583,329274,6.18643123451425,0.9966003041320638,0.07786858740173029,10.57511025566526,25.624125545640304,36.60172205474327,0.0
cellular,upload,17,False,1438948,324994,5.587790397595473,0.851271346938147,0.07635367745414298,10.013090173624969,26.252915185969414,37.63581056443504,0.0
cellular,upload,18,False,1676056,354643,4.7847824994854005,0.6876449428508508,0.07579854182911494,9.204518905897444,27.213284549038512,39.565308852938124,0.0
cellular,upload,19,False,2056660,414134,4.106831698372438,0.5378982404267187,0.07546794045613281,8.484837301983434,27.570636113143134,40.51485808021354,0.0
cellular,upload,20,False,2231093,505818,3.76036249560986,0.48304634521749285,0.07541569394523458,8.042606038084624,28.346543411063497,41.833636451384024,0.0
cellular,upload,21,False,1987164,393815,3.8161681977049393,0.5093432694123411,0.07544841764999456,8.152540701802339,28.20124015460109,41.187233153254155,0.0
cellular,upload,22,False,1566583,386831,4.33441392215567,0.6111212473572152,0.07574172339423275,8.74073887329022,27.392786943246893,39.338424968827795,0.0
cellular,upload,23,False,1137231,285571,5.092556851345355,0.7571440560228447,0.07635886492929898,9.61472385946437,26.5355651414744,37.71369477701135,0.0
cellular,upload,0,True,353034,193008,5.623067389881853,0.8729215081885512,0.07748052960967808,10.224869400776834,25.44494578863994,35.963428475110135,0.0
cellular,upload,1,True,243024,142904,6.46108983106539,1.0827828817741856,0.07977669520933676,11.09155034121105,25.230045508768605,36.0275260794773,0.0
cellular,upload,2,True,167952,94710,7.06157224325418,1.2594194743102025,0.08299699056968127,11.805641890170545,25.145467182245003,35.70378548715565,0.0
cellular,upload,3,True,130613,78646,7.250715166544605,1.3679414263539957,0.08451626848472832,11.987563636944934,25.556013850163016,35.77173151083553,0.0
cellular,upload,4,True,137144,63885,6.847742898861815,1.2686156464372038,0.08435957232086919,11.599956746806594,25.74592840520225,36.235839558660516,0.0
cellular,upload,5,True,181523,102561,6.977650747326264,1.3077444922458632,0.08452946855684196,11.742693062555432,25.80675849518218,35.874356201443554,0.0
cellular,upload,6,True,241389,152769,6.785997339763115,1.210048053823455,0.0827610752403536,11.639229987296256,25.586833668581576,35.77579143188588,0.0
cellular,upload,7,True,334584,160029,6.4570720679668,1.1453925935778546,0.08209928935909992,11.210779413145515,25.294173961758744,35.47993621072573,0.0
cellular,upload,8,True,425310,176705,6.027514628054859,1.0019727025615601,0.0801815194423181,10.689324115753722,24.925756155434193,35.52275139042736,0.0
cellular,upload,9,True,504247,199521,5.695070211651898,0.9481188111176398,0.07869522460544225,10.292161279781487,25.05280877342413,35.784478022163434,0.0
cellular,upload,10,True,554279,203038,5.438162898718438,0.857892578696748,0.07719237901190538,10.012942700409738,25.542272002053267,36.55913896056558,0.0
cellular,upload,11,True,567845,178055,5.274882100626702,0.8285257386906991,0.07650977341268585,9.784573137579251,25.853261753332013,37.19503198295015,0.0
cellular,upload,12,True,545955,179448,5.077264522259173,0.7722426952435214,0.07624268973883787,9.54624100597368,26.21445706847672,37.77011808232324,0.0
cellular,upload,13,True,537236,202389,5.219524841968688,0.7826739033493986,0.07609015313038445,9.68886325888708,26.300428197504985,37.67642646185461,0.0
cellular,upload,14,True,527554,197059,5.418983545670898,0.8217843658084354,0.07627662003289595,9.892808108224056,25.80194266093835,37.05978611283324,0.0
cellular,upload,15,True,512971,201075,5.55882752132283,0.863310027569498,0.076379491062903,10.078435241386734,25.579590600674695,36.51927280792051,0.0
cellular,upload,16,True,524314,215509,5.599931747871455,0.8764909386778567,0.07635038126359357,10.122924379548257,25.565336985932824,36.54974050611188,0.0
cellular,upload,17,True,563302,252788,5.219905925038361,0.7850193357025486,0.0760534503656363,9.729827333419943,26.06751230723388,37.48382300093032,0.0
cellular,upload,18,True,647602,196410,4.529535545470379,0.6436676481842941,0.07571620636207294,9.001996628604589,26.802696629285755,39.051403567677816,0.0
