province,quarter,year,quarter,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_thb_2021,density_per_km2
ĐồngNai,2023-Q3,2023,3,28.956349760786665,30.14467246682078,85.17091634402657,7232,13,True,,,,,
ĐồngTháp,2023-Q3,2023,3,20.8956038616636,23.83959526147888,109.27738252569748,1362,8,True,,,,,
AnGiang,2023-Q4,2023,4,22.93703981363192,21.588653834435892,105.13742898411172,2078,9,True,,,,,
BàRịa-VũngTàu,2023-Q4,2023,4,37.97293140176766,33.692541196829104,82.42410986159167,2312,4,True,,,,,
BìnhDương,2023-Q4,2023,4,30.483835327337456,26.411389193701336,90.40064527320034,1154,7,True,,,,,
BìnhPhước,2023-Q4,2023,4,28.00417653675784,26.647260536480854,103.1912991287512,1033,4,True,,,,,
BìnhĐịnh,2023-Q4,2023,4,29.27809903641892,22.914285823043283,104.7005890269151,966,7,True,,,,,
BạcLiêu,2023-Q4,2023,4,19.983577940011795,20.67010598015292,126.35612931034484,697,1,True,,,,,
BắcGiang,2023-Q4,2023,4,22.917492149682577,22.0113482467633,152.62763105413106,2106,3,True,,,,,
BắcNinh,2023-Q4,2023,4,26.24687255256932,21.62543172666749,139.74719900990098,1010,4,True,,,,,
BếnTre,2023-Q4,2023,4,27.775829649921604,26.535714121731854,93.1343075253256,1382,5,True,,,,,
CaoBằng,2023-Q4,2023,4,23.060618654920425,24.68285628938317,153.60129583333335,240,3,True,,,,,
CàMau,2023-Q4,2023,4,25.99151840337282,28.82135684377565,101.26228670721112,1152,2,True,,,,,
CầnThơ,2023-Q4,2023,4,31.877806513681143,28.956906993756636,85.44703120025471,3144,7,True,,,,,
GiaLai,2023-Q4,2023,4,22.684397871116435,24.77060568699379,132.8684364820847,1535,3,True,,,,,
HoàBình,2023-Q4,2023,4,30.720570904382072,29.237068374914703,155.57842209631727,353,2,True,,,,,
HàGiang,2023-Q4,2023,4,26.48358820927498,19.420209661908405,157.4221551724138,406,2,True,,,,,
HàNam,2023-Q4,2023,4,21.55755520613108,21.66862977653137,158.50396872125117,1087,7,True,,,,,
HàNội,2023-Q4,2023,4,35.339759150998766,29.702692710353418,126.12112311780336,37269,16,True,,,,,
HàTĩnh,2023-Q4,2023,4,22.946378219975895,18.403967496674763,158.23807555555555,450,4,True,,,,,
HưngYên,2023-Q4,2023,4,21.006664035950173,19.97464336008166,168.374798053528,822,4,True,,,,,
HảiDương,2023-Q4,2023,4,29.68397471022716,27.172427925592448,133.2307463893703,1731,5,True,,,,,
HảiPhòng,2023-Q4,2023,4,25.887166995014848,21.003442083242145,162.13105848513905,2086,6,True,,,,,
HậuGiang,2023-Q4,2023,4,26.254978413757023,29.195369302875516,64.93972345679012,810,3,True,,,,,
HồChíMinh,2023-Q4,2023,4,39.761558256824365,33.167686040199754,86.29274656916037,54297,31,True,,,,,
KhánhHòa,2023-Q4,2023,4,31.089999023841923,28.334346650954117,139.9479165824065,1979,4,True,,,,,
KiênGiang,2023-Q4,2023,4,32.944671975053645,28.87996184983907,84.71378793418647,1641,5,True,,,,,
KonTum,2023-Q4,2023,4,22.75134901492149,23.98417838056768,153.767974248927,233,1,True,,,,,
LaiChâu,2023-Q4,2023,4,26.08219828158868,28.00860909436316,101.2303463687151,358,8,True,,,,,
LongAn,2023-Q4,2023,4,30.2661512963346,29.95076918256912,88.66454303030304,825,5,True,,,,,
LàoCai,2023-Q4,2023,4,26.29223184587101,22.932853384488475,149.73868773234202,269,3,True,,,,,
LâmĐồng,2023-Q4,2023,4,34.22240103081558,29.22722777055745,108.510261208577,1539,6,True,,,,,
NamĐịnh,2023-Q4,2023,4,19.979981357271225,22.43599382029602,117.05650188679247,265,4,True,,,,,
NghệAn,2023-Q4,2023,4,19.75109546116968,18.249550618095288,154.1343087378641,1030,12,True,,,,,
NinhBình,2023-Q4,2023,4,31.25429730616215,29.91513503873727,132.89856844106464,526,3,True,,,,,
PhúThọ,2023-Q4,2023,4,22.280755122639924,23.472340512111195,160.84616213389123,957,6,True,,,,,
PhúYên,2023-Q4,2023,4,31.65917945472033,27.127412955880093,120.24242857142856,252,3,True,,,,,
QuảngBình,2023-Q4,2023,4,17.034078485889015,18.824848571337373,189.71606006006007,334,2,True,,,,,
QuảngNam,2023-Q4,2023,4,25.972666778851057,26.24500969736192,153.6640497816594,1145,5,True,,,,,
QuảngNgãi,2023-Q4,2023,4,24.84152218722378,24.600262641966008,147.4923584,625,2,True,,,,,
QuảngNinh,2023-Q4,2023,4,24.55281585992749,18.857340567207416,157.8080375,400,8,True,,,,,
QuảngTrị,2023-Q4,2023,4,26.287742230647872,23.974908474408377,141.14645341614906,322,5,True,,,,,
SócTrăng,2023-Q4,2023,4,24.3653208375712,25.54226649787016,101.31278846153847,884,3,True,,,,,
SơnLa,2023-Q4,2023,4,23.42212077818042,20.008552447327112,162.7820382165605,157,5,True,,,,,
ThanhHóa,2023-Q4,2023,4,23.21461744282052,22.34930265142977,149.93358682008366,957,9,True,,,,,
TháiBình,2023-Q4,2023,4,26.24770985360757,22.502395585035167,150.13674719101127,712,6,True,,,,,
TháiNguyên,2023-Q4,2023,4,26.016687868805104,23.03953831986149,150.05754697186453,2098,5,True,,,,,
ThừaThiênHuế,2023-Q4,2023,4,27.097528347777253,23.58465219512131,124.44174097367817,8588,4,True,,,,,
TràVinh,2023-Q4,2023,4,25.01120853840232,25.902370119940034,99.35988294930875,1086,3,True,,,,,
TuyênQuang,2023-Q4,2023,4,31.792972725660647,28.930436186140163,131.95035950413222,242,5,True,,,,,
TâyNinh,2023-Q4,2023,4,28.381040523979863,26.562494090864316,106.03876018099548,1548,4,True,,,,,
VĩnhLong,2023-Q4,2023,4,26.27877546091913,26.44015619782912,111.39205372616983,577,3,True,,,,,
VĩnhPhúc,2023-Q4,2023,4,24.26921841238044,21.835253683493463,161.8404907063197,1076,6,True,,,,,
YênBái,2023-Q4,2023,4,21.80098545145326,25.50079743729142,135.75861170212767,188,3,True,,,,,
ĐàNẵng,2023-Q4,2023,4,39.25696933873222,31.642011766816207,129.63279939908094,5658,5,True,,,,,
ĐắkLắk,2023-Q4,2023,4,30.56805313631522,25.035085299623702,188.02505,601,6,True,,,,,
ĐắkNông,2023-Q4,2023,4,20.260573065012544,18.078564220372726,149.6074833333333,120,2,True,,,,,
ĐồngNai,2023-Q4,2023,4,32.00359369914827,31.44779295034014,80.33885066801965,5913,8,True,,,,,
ĐồngTháp,2023-Q4,2023,4,23.02450846157616,26.332745699374637,97.32317503392132,737,4,True,,,,,
AnGiang,2024-Q1,2024,1,37.17140224151842,25.569721261044723,75.15777657657657,3330,9,True,,,,,
BàRịa-VũngTàu,2024-Q1,2024,1,39.1788148248084,35.22930238306479,74.86659280205654,1945,5,True,,,,,
BìnhDương,2024-Q1,2024,1,42.83042802424556,32.91619034126552,71.24131936127746,1003,8,True,,,,,
BìnhPhước,2024-Q1,2024,1,40.64635451678984,32.5384463465421,76.73298581560285,282,4,True,,,,,
BìnhThuận,2024-Q1,2024,1,31.02774912429814,33.42568022335528,69.97239200000001,375,3,True,,,,,
BìnhĐịnh,2024-Q1,2024,1,34.49826152098399,28.76928593385045,102.033915239726,1168,8,True,,,,,
BạcLiêu,2024-Q1,2024,1,35.800937780438126,33.139269945660004,114.18990995907232,733,1,True,,,,,
BắcGiang,2024-Q1,2024,1,30.02809039050744,25.680904853778543,131.3406862068965,2610,5,True,,,,,
BắcNinh,2024-Q1,2024,1,28.01278467212392,25.771415641464063,110.23575457102672,1423,3,True,,,,,
BếnTre,2024-Q1,2024,1,42.66555062170912,39.37010298639517,57.96746250986581,1267,3,True,,,,,
CaoBằng,2024-Q1,2024,1,32.87882937039603,27.189212827316886,123.44392248062016,129,4,True,,,,,
CàMau,2024-Q1,2024,1,31.650204627241592,30.46007625019969,66.05899848024316,658,2,True,,,,,
CầnThơ,2024-Q1,2024,1,40.6690308715988,35.02032635112495,72.2927344228805,3916,6,True,,,,,
GiaLai,2024-Q1,2024,1,28.86493441950246,29.557062026255178,134.448436827957,1488,2,True,,,,,
