network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
cellular,download,5,True,1101,384,22.353724543818366,13.494904507922598,6.475128138430405,28.403397433545003,79.271,91.75221071752951,0.009171688278816589
cellular,download,6,True,1606,461,22.736848375248854,13.440410812821847,5.04822184556159,29.622697750799187,71.38050000000001,86.45715877957669,0.009269931538013577
cellular,download,7,True,1916,834,20.00836634547904,9.246752985419029,3.4623014882363323,26.72766116058311,77.8565,90.24245407098121,0.012993955438459654
cellular,download,8,True,2130,1221,13.452139652281966,6.2476668222094425,2.122664708338692,23.07515309740203,78.0625,92.02787511737104,0.01214805019360174
cellular,download,9,True,2102,1009,11.812042481566476,4.985698800880007,1.6597666159507638,22.653981429970997,75.01599999999999,89.37410323501426,0.015264287470435477
cellular,download,10,True,2094,892,10.33121999949697,3.788745764332119,1.0622097897377474,20.055984399980726,72.9485,91.8952717287488,0.017534260908359144
cellular,download,11,True,2485,1144,9.526576113841646,2.5589562343607546,0.9064900670100053,19.28165385352802,73.929,96.24456780684099,0.025283368875486077
cellular,download,12,True,2273,998,9.947505741439784,3.0408776425933444,0.902548272647618,19.622638344458103,73.729,95.63781786185649,0.025472425866320536
cellular,download,13,True,2183,1310,10.061811723829065,3.4030852431331775,1.0395227916338505,18.648172271886317,73.479,97.05326260311637,0.020553163398649817
cellular,download,14,True,2131,1076,9.43863886281112,3.3782111968051782,1.2270371667386057,19.325652994991806,75.089,93.2326875,0.020783973380213785
cellular,download,15,True,2036,1288,11.073233261564592,3.8649747614193664,1.2327742393820849,19.65119498433783,72.441,90.91143565815337,0.01751659771246213
cellular,download,16,True,1899,1023,10.894703326688479,3.4156151670449133,1.146352830676081,19.776966537140574,74.641,90.6348293838863,0.021309816452674483
cellular,download,17,True,1894,1087,10.420953193315077,3.30942541129501,1.1163424889474354,20.289481250080282,73.67250000000001,93.8415316789862,0.017976400963469388
cellular,download,18,True,2343,1064,6.449914847499613,1.8935963095855668,0.826019354453278,14.901818184660879,83.734,104.45185189927439,0.020447458696770004
cellular,download,19,True,2561,1048,4.833936781668819,1.6618970783667937,0.6615606456761304,13.358887128577665,85.183,112.0822784068722,0.030166123199063095
cellular,download,20,True,2627,1088,4.3234659309737715,1.291141399297962,0.47397324580079003,12.752943182519715,82.713,107.66873419649663,0.03246401479137514
cellular,download,21,True,2636,1141,5.485488113613737,1.628387015900434,0.5815574618265349,14.23892644273235,79.06,100.26028273244793,0.030760687975448637
cellular,download,22,True,2383,869,5.226235574343927,1.777198005501082,0.7572778562141074,14.06202586673111,80.388,98.79884305497278,0.028535174580590475
cellular,download,23,True,1881,771,10.621102579006417,3.1564862385779024,1.2805829845193581,22.219567137160194,75.10900000000001,92.35670691489365,0.018464040361371798
cellular,upload,0,False,2299,1161,6.737668314337819,1.9813021931796753,0.3917986644272194,10.810096629388696,78.741,95.93883064867224,0.0
cellular,upload,1,False,2070,751,7.958383052754382,2.965004240472878,0.5756292811483895,10.181167873062256,78.929,89.80918124697935,0.0
cellular,upload,2,False,1793,682,8.263951539837638,3.289944608074252,0.6324640861655129,10.44802365185932,80.592,90.63758123953099,0.0
cellular,upload,3,False,1275,497,8.404307901906812,3.8794932433075893,0.9038904307448123,12.031272324174632,79.239,88.53322745098046,0.0
cellular,upload,4,False,1254,539,7.008414270844973,2.9589332615598387,0.6031396740289925,10.173611001828668,80.006,89.25086124401913,0.0
cellular,upload,5,False,1429,701,7.214245360992561,3.3897320141049256,0.8509470945368983,10.555476830214491,77.125,89.66281945416374,0.0
cellular,upload,6,False,1889,1079,7.2579231039454,2.4320238190588266,0.463704792081441,11.17538328182844,73.72,89.46786394917952,0.0
cellular,upload,7,False,2284,1186,7.411196396276746,2.2433968417007266,0.5119120672030845,11.833854469749667,72.862,89.09793782837127,0.0
cellular,upload,8,False,2896,1492,6.839896718270844,1.855501060356857,0.3611937306879369,11.58559202843978,72.633,92.50586636740323,0.0
cellular,upload,9,False,3340,1368,6.5874271704431955,1.7808535454063403,0.38717324449513146,11.426542052560404,71.5515,90.62278652694607,0.0
cellular,upload,10,False,3271,2007,6.075494001469648,1.6868564792597196,0.33783329206826773,11.224613619814692,72.699,93.48155412844041,0.0
cellular,upload,11,False,3230,1785,5.7244040856709955,1.4333544933112377,0.2808559729240213,10.718613845263867,71.9385,93.48670866873077,0.0
cellular,upload,12,False,3472,1627,5.543498563428052,1.4369696798926608,0.24907950064175974,11.007133633781908,73.316,91.63501930279453,0.0
cellular,upload,13,False,3570,2199,5.853262101662473,1.561694564527689,0.296164088185783,10.691122150432715,73.1555,93.34558211883432,0.0
cellular,upload,14,False,3501,1969,6.220117113400082,1.6711379679837386,0.3306625099859634,11.72057514406953,73.369,90.75895172807755,0.0
cellular,upload,15,False,3258,1774,5.871501322352874,1.648864308811244,0.36604259451842597,11.467512184323068,72.801,91.20319465766062,0.0
cellular,upload,16,False,3292,1919,5.643309709160435,1.4779960562625145,0.29798830754398686,10.843395691189846,72.2745,90.49328601823716,0.0
cellular,upload,17,False,3323,1873,5.4301905652758515,1.328859362470212,0.23672903315542732,10.20371605749739,74.2105,92.28210746538224,0.0
cellular,upload,18,False,3344,2245,4.67155013000818,1.0448777935948854,0.19410609699982534,9.735919727268739,73.324,92.00769129524367,0.0
cellular,upload,19,False,3718,2010,4.055990461545088,0.8294843380225274,0.11554597462937932,8.485431554919652,77.003,100.94932077502705,0.0
cellular,upload,20,False,3936,1752,3.180264012356582,0.604806466741338,0.081937104175446,8.489419992727333,79.82249999999999,105.96835104219636,0.0
cellular,upload,21,False,4259,1648,3.3688019093823334,0.6247707506019256,0.09330984760678107,7.903811569249687,79.72149999999999,104.38153663691874,0.0
cellular,upload,22,False,3717,1880,4.412923919294352,0.9397583494642671,0.1512980050689561,8.862360149905651,77.053,98.85506083445487,0.0
cellular,upload,23,False,3258,1490,5.812119063853844,1.4979566847602823,0.30819975063008326,9.607659330820772,76.075,94.18872889161801,0.0
cellular,upload,0,True,985,474,6.640435195648044,1.8319326723700096,0.41034199135935334,10.737179895285385,75.271,90.20240507614214,0.0
cellular,upload,1,True,803,295,7.6676016437784185,3.3369866577189278,0.5953919775131595,10.22841393974593,75.955,88.37279701120802,0.0
cellular,upload,2,True,749,281,7.3274594314402135,2.56301674059276,0.5976606041823495,10.645397603087131,74.944,86.567385026738,0.0
cellular,upload,3,True,729,217,9.010816650135382,4.891427053775144,1.1483626413465204,10.440477712497676,79.445,84.56916460905352,0.0
cellular,upload,4,True,670,259,7.960696551454191,4.218850147736681,1.4290260628776033,9.469122788021798,82.0445,91.2135686567164,0.0
cellular,upload,5,True,692,276,7.873821494252387,3.6634407677542753,0.831773817267345,10.006936664902943,77.488,89.99882514450869,0.0
cellular,upload,6,True,897,407,7.152481831210758,2.221765196980761,0.4438587090135194,10.459456016616755,74.118,88.92923660714283,0.0
