province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Surat Thani,2023-Q1,2023,1,73.23887802719995,54.34090333770714,119.2780590726159,28575.0,15.0,True,Southern,2,1077000,154835,81,15954.69,510230.87
Surin,2023-Q1,2023,1,59.83143178789487,41.42419903434056,133.3355967334568,5939.0,16.0,True,Northeastern,4,1360000,81675,153,8416.05,269145.26
Tak,2023-Q1,2023,1,67.69872206646345,54.05067053964395,165.3272967032967,2730.0,5.0,True,Northern,3,699000,114952,40,11845.02,378803.63
Trang,2023-Q1,2023,1,71.1314325381745,57.4135650934164,95.2995128606988,10847.0,8.0,True,Southern,3,635000,109656,134,11299.3,361351.61
Trat,2023-Q1,2023,1,61.47456615696132,47.94730728284079,104.68930890642618,887.0,4.0,False,Eastern,2,227000,160025,77,16489.48,527333.58
Ubon Ratchathani,2023-Q1,2023,1,79.61138182003835,46.328644410651535,143.1743723150358,2514.0,9.0,True,Northeastern,4,1868000,78275,119,8065.7,257941.17
Udon Thani,2023-Q1,2023,1,56.994875456594045,42.93321087340367,164.86199507535557,23555.0,15.0,True,Northeastern,4,1552000,90818,140,9358.17,299274.37
Uthai Thani,2023-Q1,2023,1,62.46786253940933,50.66013422966858,151.7867418546366,399.0,3.0,False,Northern,3,320000,101640,48,10473.31,334936.33
Uttaradit,2023-Q1,2023,1,63.57613470100823,47.60680096449854,159.200260111576,1434.0,5.0,True,Northern,3,436000,103567,55,10671.87,341286.41
Yala,2023-Q1,2023,1,84.85104149657153,59.30900362411764,104.94169728228526,5041.0,3.0,False,Southern,4,553000,105453,124,10866.21,347501.38
Yasothon,2023-Q1,2023,1,55.294788481567316,36.63312081050626,182.00597207510833,2077.0,5.0,True,Northeastern,4,525000,70327,127,7246.72,231749.97
Amnat Charoen,2023-Q2,2023,2,44.88779312695648,32.79503612483019,154.97057721139433,667.0,7.0,True,Northeastern,4,372000,77048,113,7939.27,253897.82
Ang Thong,2023-Q2,2023,2,75.16571226800828,56.866640575669436,134.2426945632254,1637.0,7.0,True,Central,3,269000,142287,283,14661.7,468881.2
Bangkok Metropolis,2023-Q2,2023,2,88.13597503619991,62.12632713111209,110.2559610273856,428583.0,52.0,True,Bangkok & Vicinity,1,5456000,593927,3488,61200.11,1957179.52
Bueng Kan,2023-Q2,2023,2,71.12221466343533,52.71779148718273,166.86374503311256,302.0,4.0,False,Northeastern,4,419000,80159,105,8259.84,264149.56
Buri Ram,2023-Q2,2023,2,41.64695814912198,37.86866059898223,116.42073819804261,6948.0,16.0,True,Northeastern,4,1566000,80684,155,8313.93,265879.6
Chachoengsao,2023-Q2,2023,2,102.78328174001764,69.29815097786336,113.67043461572794,11203.0,9.0,True,Eastern,2,733000,400385,142,41256.93,1319396.7
Chai Nat,2023-Q2,2023,2,52.5090504003396,45.09587544380426,132.03760377358492,371.0,5.0,True,Central,3,314000,135667,131,13979.56,447066.18
Chaiyaphum,2023-Q2,2023,2,68.71760160600336,44.68440139887138,150.52673207036537,739.0,12.0,True,Northeastern,4,1106000,73134,88,7535.96,240999.93
Chanthaburi,2023-Q2,2023,2,76.18305296507225,53.28883940222095,101.76242223811224,2797.0,11.0,True,Eastern,2,536000,243317,83,25072.15,801807.38
Chiang Mai,2023-Q2,2023,2,61.003173707806525,44.75604382043195,169.5612801086842,56678.0,20.0,True,Northern,2,1799000,133306,79,13736.27,439285.93
Chiang Rai,2023-Q2,2023,2,48.92367150504872,38.04485010553434,146.2685082826838,8391.0,14.0,True,Northern,3,1298000,90203,112,9294.8,297247.75
