network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
cellular,upload,14,False,18815,14602,8.789703356298416,2.7046585252119133,0.6707651502913885,14.588782161103385,79.28221024570055,124.717112203678,0.0
cellular,upload,15,False,18480,10537,8.922825886303428,2.731886105308918,0.6622622888528017,14.461292359086741,79.82106962712592,125.08493298690041,0.0
cellular,upload,16,False,17685,13076,8.862435610810238,2.662307090639857,0.637632622683312,14.32701160567229,79.27416760903013,124.42793417778783,0.0
cellular,upload,17,False,16575,11157,8.505608335443481,2.4807973401547856,0.5757631165685546,13.943669459781832,79.0753491718731,124.15962603343198,0.0
cellular,upload,18,False,16771,13055,8.01282533624629,2.3497486162097885,0.5373804057625093,13.455183811333274,79.89701318563482,126.75444643922222,0.0
cellular,upload,19,False,17796,10196,7.1307275753826875,2.097793929492559,0.4515254308204531,12.720565832357025,80.70330077293781,126.66281247892063,0.0
cellular,upload,20,False,18345,14533,6.700765631678568,1.834249015104356,0.39841358087627365,12.126893295690927,83.65352338394514,129.12366390448676,0.0
cellular,upload,21,False,18448,13481,6.441556988951539,1.615707070312518,0.3357006770583537,11.959780704755802,83.25843548976148,128.4961446697755,0.0
cellular,upload,22,False,16362,9094,7.135799610925749,1.8768204958019215,0.37659568141516925,12.516313014389292,80.61536214463939,126.81368200990283,0.0
cellular,upload,23,False,11387,10102,8.23485829670159,2.3816079228366718,0.48353441331659053,13.75006159116796,77.21304943528514,122.21949833099082,0.0
cellular,upload,0,True,3356,2200,9.99893468555171,3.158408195369853,0.45938624947852186,14.900712234922171,70.70680020208232,113.07047497020262,0.0
cellular,upload,1,True,2156,1483,9.560823377997572,2.5359654666980607,0.6019319141456496,14.916098001835504,75.98332597948337,121.59313543599255,0.0
cellular,upload,2,True,1635,939,10.345026373588684,2.304528549351664,0.13070204048978068,15.718166881275138,71.11520960000001,113.3488623853211,0.0
cellular,upload,3,True,1264,747,9.805402050002547,1.9248522015032041,0.15014303388938974,14.635056607571668,77.94810664819946,124.98554984177214,0.0
cellular,upload,4,True,1121,817,12.635106499898562,3.1839303616258223,0.3347911187148765,16.556411038385306,70.99586666666667,109.26460392506692,0.0
cellular,upload,5,True,1775,1379,11.361619607870058,3.221001217042289,0.5669733856396465,16.71673861418473,76.38207136752136,122.67491206313416,0.0
cellular,upload,6,True,3137,3436,12.724877292624177,4.074930549631844,0.8864857267218782,17.904560516271662,75.26193684210529,117.26085208798214,0.0
cellular,upload,7,True,5950,4668,10.893945563823552,3.426116975825304,0.8285174760648639,16.415387978669276,76.08931437377419,119.64349092436977,0.0
cellular,upload,8,True,7724,5241,9.782541992640137,2.8695768090753244,0.783300922543164,14.967447942063789,77.47309521207569,124.69563835297154,0.0
cellular,upload,9,True,8529,6388,9.006153679832002,2.7295356484842275,0.7282496172952825,14.503501382800415,78.08525774852046,124.61192435792181,0.0
cellular,upload,10,True,8400,5480,8.941013972216776,2.70399840114764,0.653825560858411,14.256278646257437,78.19496534351883,124.1750065491784,0.0
cellular,upload,11,True,8250,6688,8.110143756659015,2.216464959069365,0.4973559196461021,14.129840291181884,75.46518808088337,122.3024138683477,0.0
cellular,upload,12,True,7071,7602,8.203663889120978,2.1925499850077856,0.5486808467876776,14.21227868109888,78.3957039420373,125.91399943422921,0.0
cellular,upload,13,True,6799,5408,8.412649994914544,2.3182818275485335,0.5939560332023665,14.396346501873252,78.6680480598078,125.22398499558697,0.0
cellular,upload,14,True,6631,4866,9.526308055693146,2.6245069210350094,0.659784074741172,15.12285251746427,77.74270894970415,123.03050135746606,0.0
cellular,upload,15,True,6695,5516,9.080479582310021,2.7131931166353267,0.6133600684259248,14.83762372422098,75.57241281700756,120.00960564853555,0.0
cellular,upload,16,True,6477,7128,8.957191250507552,2.621816107482281,0.5657478411697717,14.37172062489941,79.08913991200825,125.44215997529336,0.0
cellular,upload,17,True,6494,5350,8.050109919956162,2.4624113949167072,0.46846774945977543,13.664814487318331,79.50546855376513,123.61434103512018,0.0
cellular,upload,18,True,6405,5634,7.829787522439325,2.3069179534024045,0.5089023285357449,13.40972685244147,76.95747686751149,122.48088803872581,0.0
cellular,upload,19,True,6441,5418,7.685160332791779,2.2498008503146676,0.49045232566815306,13.037551613516728,79.32651561200157,125.85187280633642,0.0
cellular,upload,20,True,7043,6022,6.983010014670051,1.7951057159643593,0.370469991465107,12.325672434366092,84.86936801652892,131.10881252662975,0.0
